UNITID,XF3A01,F3A01,XF3A02,F3A02,XF3A03,F3A03,XF3A04,F3A04,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3D01,F3D01,XF3D02,F3D02,XF3D03,F3D03,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D08,F3D08,XF3D09,F3D09,XF3E01,F3E01,XF3E02,F3E02,XF3E03,F3E03,XF3E04,F3E04,XF3E05,F3E05,XF3E06,F3E06,XF3E07,F3E07   
393861,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",300700,"R",9915,"R",0,"R",0,"R",310615,"R",0,"R",0,"R",35120,"R",310615,"R",0,"R",0,"R",0,"R",23400,"A",,"R",91223,"R",460358,"R",135250,"R",0,"R",220650,"A",,"R",0,"R",92350,"R",448250
393977,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",354699,"R",7901,"R",0,"R",0,"R",362600,"R",0,"R",0,"R",421076,"R",362600,"R",0,"R",0,"R",280,"R",39123,"A",,"R",0,"R",823079,"R",230867,"R",0,"R",205182,"A",,"R",0,"R",277185,"R",713234
395690,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6043075,"R",0,"R",0,"R",0,"R",6043075,"R",0,"R",0,"R",8044873,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",8044873,"R",2060233,"R",0,"R",1596979,"A",,"R",0,"R",4062315,"R",7719527
397270,"R",556618,"R",282080,"R",274538,"R",556618,"R",314327,"R",839044,"R",0,"R",-524717,"Z",0,"R",194051,"R",605204,"R",274538,"R",137458,"Z",0,"R",77789,"Z",0,"R",215247,"Z",0,"Z",0,"R",313588,"Z",0,"Z",0,"Z",0,"R",265,"R",474,"Z",0,"R",0,"R",314327,"R",231692,"Z",0,"R",606552,"Z",0,"Z",0,"R",800,"R",839044
397942,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4894540,"R",6731,"R",10416,"R",27244,"R",4938931,"R",27244,"R",0,"R",15397000,"R",0,"R",0,"R",0,"R",-16000,"R",0,"A",,"R",0,"R",15381000,"R",4183000,"R",0,"R",10014000,"A",,"R",0,"R",1261000,"R",15458000
398130,"R",2487656,"R",1029033,"R",1458623,"R",2487656,"R",8095040,"R",7920326,"R",0,"R",174714,"R",0,"R",1283909,"R",0,"R",1458623,"R",1787097,"R",335762,"R",403854,"R",218336,"R",2745049,"R",0,"R",0,"R",5387128,"R",2022860,"R",403854,"R",218336,"R",0,"R",62862,"R",0,"R",0,"R",8095040,"R",1550364,"R",0,"R",6369962,"R",0,"R",0,"R",0,"R",7920326
398574,"R",36869037,"R",4442147,"R",32426890,"R",36869037,"R",20946788,"R",18563150,"R",0,"R",2383638,"Z",0,"R",30043252,"R",0,"R",32426890,"R",4946823,"R",197527,"R",2592,"Z",0,"R",5146942,"Z",0,"Z",0,"R",20946788,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",20946788,"R",9340716,"Z",0,"R",9222434,"Z",0,"Z",0,"R",0,"R",18563150
399869,"R",11671109,"R",7815850,"R",3855259,"R",11671109,"R",9529492,"R",6193705,"R",0,"R",3335787,"R",0,"R",4690324,"R",-4170852,"R",3855259,"R",2811016,"R",889903,"R",489218,"R",0,"R",4190137,"R",4190137,"R",0,"R",5447238,"R",889903,"R",489218,"R",9152,"R",0,"R",0,"R",0,"R",2693981,"R",9529492,"R",521700,"R",310785,"R",1098452,"R",0,"R",0,"R",4262768,"R",6193705
400080,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5615120,"R",59700,"R",0,"R",0,"R",5674820,"R",5674820,"R",0,"R",14007357,"R",0,"R",0,"R",0,"R",104547,"R",0,"A",,"R",0,"R",14111904,"R",6013914,"R",0,"R",13661883,"A",,"R",0,"R",0,"R",19675797
400187,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1347528,"R",0,"R",0,"R",0,"R",1347528,"Z",0,"Z",0,"R",1505746,"R",0,"R",0,"R",0,"R",0,"R",399857,"A",,"R",0,"R",1905603,"R",333064,"R",0,"R",382000,"A",,"R",0,"R",1013559,"R",1728623
401339,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3179118,"R",0,"R",0,"R",0,"R",3179118,"R",3179118,"R",0,"R",365211,"R",3179118,"Z",0,"R",0,"Z",0,"Z",0,"A",,"R",404831,"R",3949160,"R",867176,"R",0,"R",1766304,"A",,"R",0,"R",950469,"R",3583949
401481,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",265352,"R",1964,"Z",0,"Z",0,"R",267316,"Z",0,"Z",0,"R",498292,"Z",0,"Z",0,"Z",0,"Z",0,"R",25799,"A",,"R",0,"R",524091,"R",510273,"R",0,"R",0,"A",,"R",0,"R",0,"R",510273
402563,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1742613,"R",12580,"R",0,"R",0,"R",1755193,"R",0,"R",0,"R",4935751,"R",0,"R",0,"R",0,"R",0,"R",27870,"A",,"R",14858,"R",4978479,"R",878012,"R",0,"R",2636621,"A",,"R",0,"R",11692,"R",3526325
402615,"R",11127484,"R",463389,"R",10664095,"R",11127484,"R",8542557,"R",9667318,"R",416521,"R",-708240,"Z",0,"R",11372335,"R",0,"R",10664095,"R",1733631,"R",804616,"R",289440,"Z",0,"R",2827687,"R",231942,"Z",0,"R",7773953,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",607985,"R",160619,"R",8542557,"R",2174695,"Z",0,"R",6910812,"R",445711,"Z",0,"R",136100,"R",9667318
402800,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",769965,"R",75465,"R",109595,"R",4241,"R",959266,"R",0,"R",0,"R",591774,"R",845430,"R",109595,"R",0,"R",0,"R",201084,"A",,"R",15692,"R",1763575,"R",261920,"R",0,"R",910313,"A",,"R",0,"R",526885,"R",1699118
403399,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",12491,"Z",0,"A",,"R",0,"R",12491,"R",763452,"Z",0,"R",173842,"A",,"Z",0,"R",0,"R",937294
403414,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",128181,"Z",0,"Z",0,"Z",0,"R",128181,"R",128181,"Z",0,"R",164053,"R",128181,"R",0,"R",0,"R",0,"R",73981,"A",,"R",100,"R",366315,"R",31180,"Z",0,"R",159531,"A",,"Z",0,"R",0,"R",190711
404037,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",38630,"R",0,"R",0,"R",0,"R",38630,"R",0,"R",0,"R",222894,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",222894,"R",50000,"R",0,"R",25000,"A",,"R",0,"R",135373,"R",210373
404338,"R",4170543,"R",2338858,"R",1831685,"R",4170543,"R",6480113,"R",8333246,"R",0,"R",-1853133,"R",1020135,"R",2652001,"R",12682,"R",1831685,"R",857072,"R",106522,"R",1222,"R",553962,"R",1518778,"R",553962,"Z",0,"R",6480113,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",6480113,"R",2500334,"Z",0,"R",5832912,"Z",0,"Z",0,"R",0,"R",8333246
404365,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2573736,"R",49601,"R",451150,"R",36867,"R",3111354,"R",36867,"Z",0,"R",5221984,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",5221984,"R",851697,"Z",0,"R",1378626,"Z",0,"Z",0,"R",2005491,"R",4235814
404374,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1474075,"R",52300,"R",99756,"R",44034,"R",1670165,"R",44034,"Z",0,"R",2786159,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2786159,"R",633609,"Z",0,"R",937330,"Z",0,"Z",0,"R",1220405,"R",2791344
404383,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4123531,"R",87899,"R",649364,"R",61975,"R",4922769,"R",61975,"Z",0,"R",9083806,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",9083806,"R",1611004,"Z",0,"R",1807454,"Z",0,"Z",0,"R",2661765,"R",6080223
404499,"R",4706930,"R",1462477,"R",3244453,"R",4706930,"R",9097017,"R",12543376,"R",1275248,"R",-2171111,"Z",0,"R",5415564,"R",0,"R",3244453,"R",2791422,"R",373580,"R",31291,"R",46279,"R",3242572,"R",59186,"Z",0,"R",9043721,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6232,"R",47064,"R",9097017,"R",4046017,"Z",0,"R",7731189,"R",566838,"Z",0,"R",199332,"R",12543376
404505,"R",26345549,"R",1052730,"R",25292819,"R",26345549,"R",5856472,"R",26959782,"R",986878,"R",-20116432,"Z",0,"R",45409250,"R",1,"R",25292819,"R",1612449,"R",657655,"R",168937,"R",5274,"R",2444315,"R",118009,"Z",0,"R",5458878,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2519,"R",395075,"R",5856472,"R",2350003,"Z",0,"R",24335963,"R",273816,"Z",0,"R",0,"R",26959782
404514,"R",23027249,"R",2065245,"R",20962004,"R",23027249,"R",7491745,"R",28464241,"R",1356082,"R",-19616414,"Z",0,"R",40578417,"R",1,"R",20962004,"R",1898618,"R",188477,"R",84845,"R",3732,"R",2175672,"R",26390,"Z",0,"R",7132373,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7275,"R",352097,"R",7491745,"R",3046803,"Z",0,"R",24715251,"R",402670,"Z",0,"R",299517,"R",28464241
404684,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2446793,"R",20873,"R",82812,"R",3968,"R",2554446,"Z",0,"Z",0,"R",3187578,"R",2467666,"R",82812,"R",3968,"Z",0,"Z",0,"A",,"R",0,"R",5742024,"R",691842,"R",0,"R",2858465,"A",,"R",0,"R",0,"R",3550307
404806,"R",2196200,"R",439635,"R",1756565,"R",2196200,"R",2587142,"R",2477250,"R",0,"R",109892,"R",0,"R",1646673,"R",0,"R",1756565,"R",1838555,"R",26191,"R",47330,"R",0,"R",1912076,"R",1912076,"R",0,"R",2587142,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2587142,"R",639427,"R",0,"R",1686168,"R",0,"R",0,"R",151655,"R",2477250
404912,"R",7629914,"R",2330770,"R",5299144,"R",7629914,"R",12021512,"R",9858233,"R",0,"R",2163279,"R",-5914011,"R",9049876,"R",0,"R",5299144,"R",3017240,"R",45075,"R",0,"R",23520,"R",3085835,"R",0,"R",0,"R",8888749,"R",3062315,"R",0,"R",23520,"R",46928,"R",0,"R",0,"R",0,"R",12021512,"R",3100846,"R",0,"R",6733867,"R",0,"R",23520,"R",0,"R",9858233
404921,"R",13291854,"R",1011907,"R",12279947,"R",13291854,"R",4976034,"R",6336528,"R",0,"R",-1360494,"R",0,"R",13640440,"R",1,"R",12279947,"R",2097615,"R",64614,"R",169906,"R",128654,"R",2460789,"R",128654,"R",0,"R",4976034,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4976034,"R",2317190,"R",0,"R",4019338,"R",0,"R",0,"R",0,"R",6336528
404994,"R",28059146,"R",17544916,"R",10514230,"R",28059146,"R",72052431,"R",72049698,"R",0,"R",2733,"R",7439262,"R",17950759,"R",-14878524,"R",10514230,"R",29091331,"R",1337371,"R",9765650,"R",5976015,"R",46170367,"R",0,"R",0,"R",70580324,"R",0,"R",0,"R",0,"R",1472107,"R",0,"R",0,"R",0,"R",72052431,"R",17090804,"R",0,"R",36131477,"R",0,"R",0,"R",18827417,"R",72049698
405012,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",622112,"Z",0,"Z",0,"Z",0,"R",622112,"Z",0,"Z",0,"R",1508018,"Z",0,"Z",0,"Z",0,"Z",0,"R",204327,"A",,"R",0,"R",1712345,"R",382423,"Z",0,"R",376823,"A",,"Z",0,"R",0,"R",759246
405021,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",319163,"Z",0,"Z",0,"Z",0,"R",319163,"Z",0,"Z",0,"R",886816,"Z",0,"Z",0,"Z",0,"Z",0,"R",181346,"A",,"R",0,"R",1068162,"R",260433,"Z",0,"R",263209,"A",,"Z",0,"R",0,"R",523642
405076,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",928767,"R",26733,"Z",0,"Z",0,"R",955500,"Z",0,"Z",0,"R",3810572,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",3810572,"R",741042,"Z",0,"R",1564597,"A",,"Z",0,"R",1718659,"R",4024298
405979,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4776672,"R",120359,"R",138444,"R",639782,"R",5675257,"R",639782,"R",0,"R",19712447,"R",0,"R",0,"R",0,"R",7707,"R",1407735,"R",0,"R",33787,"R",21161676,"R",3507994,"R",73631,"R",15844439,"R",0,"R",0,"R",1018434,"R",20444498
405988,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2566272,"R",95737,"R",10226,"R",563288,"R",3235523,"R",563288,"R",0,"R",14425754,"R",0,"R",0,"R",0,"R",5727,"R",1081679,"R",0,"R",212711,"R",15725871,"R",2887505,"R",49441,"R",13779290,"R",0,"R",0,"R",764773,"R",17481009
405997,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8578913,"R",292533,"R",99734,"R",975056,"R",9946236,"R",975056,"R",0,"R",26998959,"R",0,"R",0,"R",0,"R",10601,"R",2054735,"R",0,"R",42206,"R",29106501,"R",4472653,"R",91509,"R",23489324,"R",0,"R",0,"R",1382021,"R",29435507
406006,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3603527,"R",84973,"R",211359,"R",869416,"R",4769275,"R",869416,"R",0,"R",19961239,"R",0,"R",0,"R",0,"R",7796,"R",1264746,"R",0,"R",171353,"R",21405134,"R",3298471,"R",67297,"R",18915931,"R",0,"R",0,"R",1010183,"R",23291882
406015,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22767848,"R",450911,"R",1655670,"R",4903076,"R",29777505,"R",4903076,"R",0,"R",121417123,"R",0,"R",0,"R",0,"R",47138,"R",7617896,"R",0,"R",345132,"R",129427289,"R",16927252,"R",406912,"R",83950724,"R",0,"R",0,"R",6215914,"R",107500802
406051,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",285796,"R",0,"R",0,"R",0,"R",285796,"R",0,"R",0,"R",1900800,"R",285796,"R",0,"R",0,"R",0,"R",209088,"A",,"R",0,"R",2395684,"R",237444,"Z",0,"R",219180,"A",,"Z",0,"R",0,"R",456624
406149,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",210907,"R",10693,"R",0,"R",0,"R",221600,"R",38496,"R",0,"R",834832,"R",221600,"R",0,"R",0,"R",0,"R",123449,"A",,"R",0,"R",1179881,"R",324394,"R",14872,"R",227541,"A",,"R",0,"R",52649,"R",619456
406194,"R",2527029,"R",400985,"R",2126044,"R",2527029,"R",5732132,"R",6839219,"R",0,"R",-1107087,"R",0,"R",2884632,"R",348499,"R",2126044,"R",1054094,"R",45925,"R",0,"R",22667,"R",1122686,"R",22667,"R",0,"R",5437434,"R",0,"R",0,"R",0,"R",0,"R",294698,"R",0,"R",0,"R",5732132,"R",1378365,"R",0,"R",4759206,"R",0,"R",0,"R",701648,"R",6839219
406219,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1795298,"R",376894,"R",36128,"R",69665,"R",2277985,"R",0,"R",0,"R",5329789,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",469635,"R",5799424,"R",1529464,"R",17516,"R",3950675,"R",747702,"R",0,"R",0,"R",6245357
406413,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",408834,"R",0,"R",104188,"R",12567,"R",525589,"R",0,"R",0,"R",1268858,"R",0,"R",0,"R",0,"R",0,"R",22752,"A",,"R",0,"R",1291610,"R",338617,"R",0,"R",597849,"A",,"R",0,"R",148274,"R",1084740
406486,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",125530,"Z",0,"Z",0,"Z",0,"R",125530,"R",125530,"Z",0,"R",504658,"R",125530,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",114813,"R",745001,"R",259761,"Z",0,"R",249837,"A",,"R",0,"R",217226,"R",726824
406495,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",278234,"R",0,"R",0,"R",0,"R",278234,"R",0,"R",0,"R",2193654,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",2193654,"R",576559,"R",0,"R",832913,"A",,"R",0,"R",679952,"R",2089424
407063,"R",1021376,"R",2083601,"R",-1062225,"R",1021376,"R",13744673,"R",7419330,"R",730965,"R",7056308,"Z",0,"R",-1412320,"R",-6706213,"R",-1062225,"R",3419657,"R",5902868,"R",164251,"R",86899,"R",9573675,"R",250937,"Z",0,"R",13744673,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",13744673,"R",2762373,"Z",0,"R",4656957,"Z",0,"Z",0,"R",0,"R",7419330
407090,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",599837,"R",0,"R",0,"R",0,"R",599837,"R",0,"R",0,"R",2658543,"Z",0,"Z",0,"Z",0,"R",10185,"R",157292,"A",,"R",0,"R",2826020,"R",638289,"Z",0,"R",1621156,"A",,"Z",0,"R",0,"R",2259445
407142,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",297213,"Z",0,"R",20009,"Z",0,"R",317222,"Z",0,"Z",0,"R",823495,"R",0,"R",0,"R",0,"R",0,"R",85904,"A",,"R",0,"R",909399,"R",412243,"Z",0,"R",464870,"A",,"Z",0,"R",0,"R",877113
407151,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",462443,"R",0,"R",0,"R",0,"R",462443,"R",456338,"R",0,"R",983621,"R",0,"R",0,"R",0,"R",31,"R",76150,"A",,"R",0,"R",1059802,"R",155635,"R",0,"R",822894,"A",,"R",0,"R",28580,"R",1007109
407179,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",500546,"R",9750,"R",21960,"R",4250,"R",536506,"R",0,"R",0,"R",1275874,"R",0,"R",0,"R",0,"R",0,"R",134551,"A",,"R",241405,"R",1651830,"R",1241645,"R",0,"R",110261,"A",,"R",0,"R",0,"R",1351906
407319,"R",1803354,"R",1036912,"R",766442,"R",1803354,"R",12341802,"R",7667888,"R",656359,"R",5330273,"Z",0,"R",-1592465,"R",-2971366,"R",766442,"R",2742475,"R",1401035,"R",279829,"R",187086,"R",4610425,"R",66506,"Z",0,"R",12341802,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",12341802,"R",2499818,"Z",0,"R",5168070,"Z",0,"Z",0,"R",0,"R",7667888
407328,"R",1518725,"R",532046,"R",986679,"R",1518725,"R",2267138,"R",2402748,"R",-78343,"R",-213953,"Z",0,"R",1204983,"R",-4351,"R",986679,"R",600782,"R",21600,"R",167898,"R",157302,"R",947582,"R",947582,"Z",0,"R",1319556,"R",622382,"R",167898,"R",157302,"Z",0,"Z",0,"Z",0,"R",0,"R",2267138,"R",1194090,"Z",0,"R",1208658,"Z",0,"Z",0,"R",0,"R",2402748
407355,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",909333,"R",0,"R",43516,"R",0,"R",952849,"R",0,"R",0,"R",3190016,"Z",0,"R",0,"R",0,"R",1257,"R",1261363,"A",,"R",44415,"R",4497051,"R",1234053,"R",0,"R",1453118,"A",,"R",0,"R",589144,"R",3276315
407391,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",509389,"R",13400,"R",0,"R",0,"R",522789,"R",0,"R",0,"R",2004206,"R",522789,"R",0,"R",0,"R",8971,"R",65635,"A",,"R",0,"R",2601601,"R",1164718,"R",0,"R",0,"A",,"R",0,"R",0,"R",1164718
407407,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",429741,"R",11128,"R",0,"R",0,"R",440869,"R",0,"R",0,"R",1745599,"R",429741,"R",0,"R",0,"R",8971,"R",41172,"A",,"R",0,"R",2225483,"R",846905,"R",0,"R",0,"A",,"R",0,"R",0,"R",846905
407425,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",293315,"R",9248,"R",0,"R",0,"R",302563,"R",0,"R",0,"R",1736501,"R",293315,"R",0,"R",0,"R",8971,"R",67485,"A",,"R",0,"R",2106272,"R",1102193,"R",0,"R",0,"A",,"R",0,"R",0,"R",1102193
407434,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",355939,"R",0,"R",0,"R",0,"R",355939,"R",0,"R",0,"R",960233,"R",0,"R",0,"R",0,"R",0,"R",253119,"A",,"R",0,"R",1213352,"R",1164774,"R",0,"R",0,"A",,"R",0,"R",30433,"R",1195207
407470,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",935837,"R",13650,"R",11086,"R",4550,"R",965123,"R",0,"R",0,"R",2111842,"R",0,"R",0,"R",0,"R",0,"R",185624,"A",,"R",443311,"R",2740777,"R",1454523,"R",0,"R",108040,"A",,"R",0,"R",0,"R",1562563
407568,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",336274,"R",0,"R",0,"R",0,"R",336274,"R",0,"R",0,"R",705909,"R",336274,"R",0,"R",0,"R",0,"R",131036,"A",,"R",0,"R",1173219,"R",315770,"R",0,"R",296500,"A",,"R",0,"R",0,"R",612270
407726,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",298345,"R",4500,"R",27414,"R",8900,"R",339159,"R",0,"R",0,"R",640299,"R",0,"R",0,"R",0,"R",0,"R",86499,"A",,"R",91118,"R",817916,"R",852508,"R",0,"R",46046,"A",,"R",0,"R",0,"R",898554
407735,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",531322,"R",5400,"R",72663,"R",5200,"R",614585,"R",0,"R",0,"R",1135347,"R",0,"R",0,"R",0,"R",0,"R",141930,"A",,"R",144743,"R",1422020,"R",1054841,"R",0,"R",48624,"A",,"R",0,"R",0,"R",1103465
408039,"R",5036848,"R",1193090,"R",3843758,"R",5036848,"R",14336085,"R",13739211,"R",-209909,"R",386965,"R",-2907337,"R",6364130,"R",0,"R",3843758,"R",4089344,"R",452335,"R",87724,"R",159568,"R",4788971,"R",4788971,"R",0,"R",8993494,"R",4541679,"R",87724,"R",0,"R",0,"R",0,"R",713188,"R",0,"R",14336085,"R",2130172,"R",0,"R",10906081,"R",702958,"R",0,"R",0,"R",13739211
408066,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",599415,"R",0,"R",0,"R",0,"R",599415,"R",0,"R",0,"R",1752158,"R",0,"R",0,"R",0,"R",0,"R",276576,"A",,"R",30746,"R",2059480,"R",609687,"R",0,"R",1173810,"A",,"R",0,"R",0,"R",1783497
408163,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",214292,"R",0,"R",1100,"R",44999,"R",260391,"R",237594,"R",0,"R",860637,"Z",0,"Z",0,"Z",0,"R",6300,"R",140582,"A",,"R",0,"R",1007519,"R",265450,"Z",0,"R",895060,"A",,"Z",0,"R",0,"R",1160510
408312,"R",462066,"R",482491,"R",-20425,"R",462066,"R",800134,"R",777697,"R",0,"R",22437,"Z",0,"R",-42862,"R",0,"R",-20425,"R",230433,"R",2168,"R",38213,"Z",0,"R",270814,"R",270814,"Z",0,"R",442604,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",357530,"R",800134,"R",159357,"Z",0,"R",615205,"Z",0,"Z",0,"R",3135,"R",777697
408385,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1493154,"R",27600,"Z",0,"Z",0,"R",1520754,"Z",0,"Z",0,"R",5322403,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",5322403,"R",812658,"Z",0,"R",1814216,"A",,"Z",0,"R",1510817,"R",4137691
408844,"R",32888028,"R",4157734,"R",28730294,"R",32888028,"R",34068896,"R",27937622,"R",-652716,"R",5478558,"Z",0,"R",22618587,"R",633149,"R",28730294,"R",10231015,"R",266008,"R",373115,"R",0,"R",10870138,"R",0,"R",0,"R",34018298,"R",0,"R",0,"R",0,"R",50598,"Z",0,"Z",0,"R",0,"R",34068896,"R",9989840,"R",0,"R",15380496,"R",0,"R",0,"R",2567286,"R",27937622
408862,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1368730,"R",0,"R",0,"R",0,"R",1368730,"R",0,"R",0,"R",451200,"R",1368730,"R",0,"R",0,"R",0,"R",426103,"A",,"R",38000,"R",2284033,"R",1982641,"R",0,"R",191256,"A",,"R",0,"R",0,"R",2173897
409032,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1863984,"R",38247,"R",0,"R",0,"R",1902231,"R",0,"R",0,"R",2565237,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",2565237,"R",493947,"R",0,"R",752376,"A",,"R",0,"R",697332,"R",1943655
