UNITID,XF3A01,F3A01,XF3A02,F3A02,XF3A03,F3A03,XF3A04,F3A04,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3D01,F3D01,XF3D02,F3D02,XF3D03,F3D03,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D08,F3D08,XF3D09,F3D09,XF3E01,F3E01,XF3E02,F3E02,XF3E03,F3E03,XF3E04,F3E04,XF3E05,F3E05,XF3E06,F3E06,XF3E07,F3E07   
184278,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",291296,"Z",0,"Z",0,"Z",0,"R",291296,"Z",0,"Z",0,"R",4501500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",4501500,"R",1347047,"R",980021,"R",489325,"A",,"R",0,"R",0,"R",2816393
184320,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7301477,"R",0,"R",0,"R",0,"R",7301477,"R",0,"R",0,"R",21770328,"R",0,"R",0,"R",0,"R",15975,"R",31167,"A",,"R",0,"R",21817470,"R",4432071,"R",0,"R",6461265,"A",,"R",0,"R",9731220,"R",20624556
184427,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1119897,"R",17933,"Z",0,"Z",0,"R",1137830,"Z",0,"Z",0,"R",4157932,"R",1137830,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",5295762,"R",1539957,"Z",0,"R",1886148,"A",,"Z",0,"R",1055942,"R",4482047
184506,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",365857,"R",2850,"R",5893,"R",950,"R",375550,"Z",0,"Z",0,"R",1136752,"Z",0,"Z",0,"Z",0,"Z",0,"R",27783,"A",,"R",230440,"R",1394975,"R",987684,"Z",0,"R",109446,"A",,"Z",0,"R",339655,"R",1436785
184746,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",707095,"R",29366,"R",165878,"R",76642,"R",978981,"R",0,"R",0,"R",3567615,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",3567615,"R",1325565,"Z",0,"R",1258822,"A",,"Z",0,"R",382004,"R",2966391
184816,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",535435,"R",5850,"R",52966,"R",3950,"R",598201,"Z",0,"Z",0,"R",1883098,"Z",0,"Z",0,"Z",0,"Z",0,"R",87403,"A",,"R",228712,"R",2199213,"R",1329378,"Z",0,"R",86252,"A",,"Z",0,"R",0,"R",1415630
184870,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4568471,"R",152230,"R",2500,"Z",0,"R",4723201,"Z",0,"Z",0,"R",9884031,"R",4720701,"R",2500,"Z",0,"Z",0,"Z",0,"A",,"R",30824,"R",14638056,"R",3828237,"Z",0,"R",4591704,"A",,"Z",0,"R",5753106,"R",14173047
184959,"R",9627523,"R",2486772,"R",7140751,"R",9627523,"R",15052229,"R",12059406,"R",87984,"R",3080807,"R",0,"R",7139379,"R",-3079435,"R",7140751,"R",2200771,"Z",0,"R",72865,"Z",0,"R",2273636,"Z",0,"Z",0,"R",15052229,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15052229,"R",5072989,"Z",0,"R",5279363,"Z",0,"Z",0,"R",1707054,"R",12059406
185174,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",136125,"R",7187,"R",0,"R",0,"R",143312,"R",0,"R",0,"R",988550,"R",143312,"R",0,"R",5785,"R",177,"R",92957,"A",,"R",163583,"R",1394364,"R",396893,"R",0,"R",899029,"A",,"R",1797,"R",118317,"R",1416036
185332,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4143091,"R",178813,"Z",0,"Z",0,"R",4321904,"Z",0,"Z",0,"R",5912527,"R",4321904,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",16509,"R",10250940,"R",2559546,"Z",0,"R",2410535,"A",,"Z",0,"R",2102450,"R",7072531
185396,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5307292,"R",163757,"Z",0,"Z",0,"R",5471049,"Z",0,"Z",0,"R",16298196,"R",5471049,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",21769245,"R",5568257,"Z",0,"R",6314222,"A",,"Z",0,"R",5336025,"R",17218504
185466,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",225000,"R",0,"R",72000,"R",80000,"R",377000,"R",0,"R",0,"R",4169862,"Z",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",4169862,"R",475000,"R",0,"R",975000,"A",,"R",0,"R",2686005,"R",4136005
185624,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",47483,"R",0,"R",0,"R",61200,"R",108683,"R",0,"R",0,"R",409650,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",46861,"R",456511,"R",657016,"R",0,"R",217346,"A",,"R",0,"R",47656,"R",922018
185721,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1841928,"R",32776,"R",599895,"R",96000,"R",2570599,"R",0,"R",0,"R",4790961,"R",1874704,"R",599895,"R",0,"R",0,"R",0,"A",,"R",0,"R",7265560,"R",2254140,"R",0,"R",3411162,"A",,"R",0,"R",0,"R",5665302
185730,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",404741,"R",6000,"R",10484,"R",2000,"R",423225,"Z",0,"Z",0,"R",1076820,"Z",0,"Z",0,"Z",0,"Z",0,"R",33125,"A",,"R",209410,"R",1319355,"R",770330,"Z",0,"R",90607,"A",,"Z",0,"R",172874,"R",1033811
185767,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",900913,"R",24016,"R",0,"R",0,"R",924929,"R",0,"R",0,"R",1782682,"R",924929,"R",0,"R",0,"R",21530,"R",0,"A",,"R",0,"R",2729141,"R",333004,"R",0,"R",1880704,"A",,"R",0,"R",0,"R",2213708
185916,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",862148,"R",16321,"R",0,"R",5371,"R",883840,"R",49680,"Z",0,"R",883840,"R",878469,"R",52070,"R",0,"R",0,"R",0,"A",,"R",926994,"R",2741373,"R",1026896,"R",0,"R",1616242,"A",,"R",0,"R",0,"R",2643138
185970,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",666348,"R",9225,"R",21963,"R",122730,"R",820266,"R",0,"R",0,"R",2834612,"R",0,"R",0,"R",0,"R",4772,"R",172624,"A",,"R",0,"R",3012008,"R",1314681,"R",0,"R",1356908,"A",,"R",0,"R",0,"R",2671589
186016,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",724367,"R",20117,"R",114643,"R",27307,"R",886434,"R",0,"R",0,"R",3771614,"R",0,"R",0,"R",0,"R",0,"R",446136,"A",,"R",0,"R",4217750,"R",715805,"R",0,"R",2372245,"A",,"R",0,"R",1124142,"R",4212192
186052,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2531817,"R",68151,"R",0,"R",0,"R",2599968,"R",0,"R",0,"R",10956274,"R",0,"R",0,"R",0,"R",0,"R",454990,"A",,"R",0,"R",11411264,"R",2628303,"R",0,"R",7220203,"A",,"R",0,"R",0,"R",9848506
186274,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",608459,"R",18265,"R",0,"R",0,"R",626724,"R",0,"R",0,"R",1217311,"R",826724,"R",0,"R",0,"R",386835,"R",0,"A",,"R",80000,"R",2510870,"R",1700528,"R",0,"R",188948,"A",,"R",0,"R",0,"R",1889476
186335,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",260775,"R",1550,"R",0,"R",0,"R",262325,"R",15700,"R",0,"R",829668,"R",260775,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",1090443,"R",252385,"R",0,"R",25000,"A",,"R",83988,"R",425919,"R",787292
186593,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",638715,"R",0,"R",175749,"R",0,"R",814464,"R",814464,"Z",0,"R",939593,"R",638715,"R",175749,"R",0,"R",0,"R",82967,"A",,"R",0,"R",1837024,"R",409303,"R",0,"R",732295,"A",,"R",0,"R",0,"R",1141598
187000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",687307,"R",25367,"R",7743,"R",6500,"R",726917,"R",0,"R",0,"R",2647278,"R",0,"R",0,"R",0,"R",0,"R",24265,"A",,"R",0,"R",2671543,"R",794532,"R",0,"R",1146156,"A",,"R",19025,"R",0,"R",1959713
187161,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3331369,"R",67227,"R",279592,"R",253557,"R",3931745,"R",310895,"Z",0,"R",13262819,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",77733,"R",13340552,"R",3390712,"Z",0,"R",8465342,"A",,"Z",0,"R",1142455,"R",12998509
187505,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5933062,"R",15145,"R",0,"R",0,"R",5948207,"R",0,"R",0,"R",13701549,"R",0,"R",0,"R",0,"R",351743,"R",1616505,"A",,"R",100,"R",15669897,"R",4266699,"R",0,"R",6330016,"A",,"R",0,"R",4130376,"R",14727091
187602,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",542075,"R",0,"R",0,"R",0,"R",542075,"R",0,"R",0,"R",716268,"R",0,"R",0,"R",0,"R",0,"R",40213,"A",,"R",0,"R",756481,"R",634629,"R",0,"R",0,"A",,"R",0,"R",0,"R",634629
188146,"R",35174000,"R",27631000,"R",7543000,"R",35174000,"R",9350000,"R",24325000,"R",0,"R",-14975000,"R",14000000,"R",8518000,"R",0,"R",7543000,"R",740000,"R",252000,"Z",0,"R",1009000,"R",2001000,"R",2001000,"Z",0,"R",4533000,"R",992000,"Z",0,"Z",0,"Z",0,"Z",0,"R",3825000,"R",0,"R",9350000,"R",3578000,"Z",0,"R",19055000,"R",1692000,"Z",0,"R",0,"R",24325000
188289,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",166329,"Z",0,"Z",0,"Z",0,"R",166329,"R",154376,"Z",0,"R",132875,"Z",0,"Z",0,"Z",0,"Z",0,"R",73458,"A",,"R",0,"R",206333,"R",89754,"R",653,"R",975,"A",,"Z",0,"R",0,"R",91382
188465,"R",15680751,"R",8103339,"R",7577412,"R",15680751,"R",8217739,"R",8020185,"R",0,"R",197554,"Z",0,"R",7379858,"R",0,"R",7577412,"R",3053699,"R",71480,"R",1415924,"R",1401121,"R",5942224,"Z",0,"Z",0,"R",1742094,"R",3125179,"R",1415924,"Z",0,"R",696547,"Z",0,"Z",0,"R",1237995,"R",8217739,"R",2552022,"Z",0,"R",5297696,"Z",0,"Z",0,"R",170467,"R",8020185
188517,"R",33579815,"R",649718,"R",32930097,"R",33579815,"R",12570843,"R",7487306,"R",0,"R",5083537,"Z",0,"R",27846560,"R",0,"R",32930097,"R",4135454,"R",330560,"R",1940788,"R",484714,"R",6891516,"R",484714,"Z",0,"R",12570843,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",12570843,"R",3059722,"Z",0,"R",4427584,"Z",0,"Z",0,"R",0,"R",7487306
188650,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2941316,"Z",0,"Z",0,"Z",0,"R",2941316,"Z",0,"Z",0,"R",8788617,"Z",0,"Z",0,"Z",0,"R",7243,"Z",0,"A",,"R",0,"R",8795860,"R",3820771,"Z",0,"R",4271375,"A",,"R",0,"R",345754,"R",8437900
188696,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",92950,"R",18156,"R",0,"R",0,"R",111106,"R",0,"R",0,"R",900391,"R",135577,"R",0,"R",0,"R",0,"R",0,"A",,"R",521047,"R",1557015,"R",750000,"R",10000,"R",100000,"A",,"R",0,"R",1162692,"R",2022692
188890,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7071027,"R",2199721,"Z",0,"Z",0,"R",9270748,"R",3648983,"Z",0,"R",27115874,"Z",0,"Z",0,"Z",0,"R",16286,"Z",0,"A",,"R",4238998,"R",31371158,"R",4304139,"Z",0,"R",23183622,"A",,"Z",0,"R",0,"R",27487761
188988,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1224028,"R",15500,"R",30541,"R",17178,"R",1287247,"Z",0,"Z",0,"R",1272502,"R",1239528,"R",30541,"R",0,"R",453,"R",167177,"A",,"R",0,"R",2710201,"R",1484665,"R",0,"R",1217837,"A",,"R",0,"R",0,"R",2702502
189219,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",466883,"R",0,"R",122679,"R",0,"R",589562,"R",0,"R",0,"R",1807373,"R",0,"R",0,"R",0,"R",851,"R",0,"A",,"R",851,"R",1809075,"R",367397,"R",0,"R",1033245,"A",,"R",0,"R",0,"R",1400642
189228,"R",40220641,"R",15377035,"R",24843606,"R",40220641,"R",104246835,"R",95008579,"R",0,"R",9238256,"R",-5922309,"R",21527659,"R",0,"R",24843606,"R",17285188,"R",819650,"R",11951888,"R",25281920,"R",55338646,"R",24953478,"R",328442,"R",99518947,"R",0,"R",0,"R",0,"R",145906,"R",0,"R",3784064,"R",797918,"R",104246835,"R",23659863,"R",0,"R",48533747,"R",5797627,"R",0,"R",17017342,"R",95008579
189404,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1644328,"R",6684,"Z",0,"Z",0,"R",1651012,"Z",0,"Z",0,"R",4023303,"R",1644328,"Z",0,"Z",0,"Z",0,"R",9915,"A",,"R",0,"R",5677546,"R",612083,"Z",0,"R",222864,"A",,"Z",0,"R",0,"R",834947
189459,"R",67526695,"R",5256064,"R",62270631,"R",67526695,"R",38503545,"R",32288223,"R",-2707107,"R",3508215,"R",67,"R",58762349,"R",0,"R",62270631,"R",8023572,"R",2197881,"R",4259024,"R",60582,"R",14541059,"R",1978310,"Z",0,"R",37506209,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",722068,"R",275268,"R",38503545,"R",4762288,"Z",0,"R",25894213,"R",872674,"Z",0,"R",759048,"R",32288223
189468,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",444147,"R",11132,"R",33730,"R",0,"R",489009,"R",0,"R",0,"R",1944109,"R",0,"R",0,"R",0,"R",472,"R",57420,"A",,"R",0,"R",2002001,"R",213872,"R",0,"R",1348228,"A",,"R",0,"R",0,"R",1562100
189477,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",919658,"Z",0,"Z",0,"Z",0,"R",919658,"Z",0,"Z",0,"R",572920,"R",919658,"Z",0,"Z",0,"Z",0,"R",51740,"A",,"R",0,"R",1544318,"R",557636,"Z",0,"R",923173,"A",,"Z",0,"R",0,"R",1480809
189556,"R",20908136,"R",0,"R",20908136,"R",20908136,"R",7429964,"R",5596007,"R",0,"R",1833957,"Z",0,"R",19074178,"R",1,"R",20908136,"R",2111641,"R",131671,"R",934088,"R",385422,"R",3562822,"R",385422,"Z",0,"R",7429964,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",7429964,"R",2303857,"Z",0,"R",3292123,"R",27,"Z",0,"R",0,"R",5596007
189565,"R",30275823,"R",721606,"R",29554217,"R",30275823,"R",8936286,"R",6844171,"R",1,"R",2092116,"Z",0,"R",27462101,"R",0,"R",29554217,"R",2731008,"R",245056,"R",1329555,"R",565306,"R",4870925,"R",565306,"Z",0,"R",8936286,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",8936286,"R",2775043,"Z",0,"R",4069128,"Z",0,"Z",0,"R",0,"R",6844171
189574,"R",39300123,"R",247776,"R",39052347,"R",39300123,"R",11246496,"R",8138483,"R",0,"R",3108013,"Z",0,"R",35944334,"R",0,"R",39052347,"R",3896435,"R",269909,"R",2193532,"R",1007859,"R",7367735,"R",1007859,"Z",0,"R",11246496,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",11246496,"R",3119688,"Z",0,"R",5018795,"Z",0,"Z",0,"R",0,"R",8138483
189583,"R",53481916,"R",706891,"R",52775025,"R",53481916,"R",14155024,"R",7754291,"R",0,"R",6400733,"Z",0,"R",46374292,"R",0,"R",52775025,"R",5269153,"R",224273,"R",2395426,"R",257269,"R",8146121,"R",257269,"Z",0,"R",14155024,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",14155024,"R",2905785,"Z",0,"R",4848506,"Z",0,"Z",0,"R",0,"R",7754291
189592,"R",6976849,"R",461471,"R",6515378,"R",6976849,"R",6996080,"R",4728344,"R",-1,"R",2267735,"Z",0,"R",4247643,"R",0,"R",6515378,"R",2342240,"R",284949,"R",1104131,"R",294377,"R",4025697,"R",294377,"Z",0,"R",6996080,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",6996080,"R",1720882,"Z",0,"R",3007462,"Z",0,"Z",0,"R",0,"R",4728344
189653,"R",727593,"R",157841,"R",569752,"R",727593,"R",1059714,"R",737300,"R",1334,"R",323748,"R",-223451,"R",469455,"R",0,"R",569752,"R",281502,"R",0,"R",98329,"R",0,"R",379831,"R",379831,"R",0,"R",679883,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",379831,"R",1059714,"R",589840,"R",0,"R",99009,"R",0,"R",0,"R",48451,"R",737300
189714,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",658939,"R",8483,"R",65115,"R",6000,"R",738537,"R",6000,"R",0,"R",3069233,"R",8483,"R",0,"R",0,"R",0,"R",370829,"A",,"R",0,"R",3448545,"R",1230853,"R",0,"R",1002963,"A",,"R",0,"R",813000,"R",3046816
189811,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",690378,"R",10570,"R",267981,"R",19243,"R",988172,"R",0,"R",0,"R",5997227,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5997227,"R",2355160,"R",0,"R",1433647,"R",0,"R",0,"R",2204598,"R",5993405
189954,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",270883,"R",0,"R",58776,"R",0,"R",329659,"R",0,"R",0,"R",405198,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",41459,"R",446657,"R",65000,"R",0,"R",153425,"A",,"R",0,"R",88425,"R",306850
190239,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",923351,"R",19200,"R",60619,"R",8800,"R",1011970,"Z",0,"Z",0,"R",2433655,"Z",0,"Z",0,"Z",0,"Z",0,"R",149024,"A",,"R",334896,"R",2917575,"R",1973801,"Z",0,"R",176441,"A",,"Z",0,"R",0,"R",2150242
190293,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",581619,"R",2288,"R",9244,"R",762,"R",593913,"Z",0,"Z",0,"R",1012866,"Z",0,"Z",0,"Z",0,"Z",0,"R",153555,"A",,"R",13604,"R",1180025,"R",177188,"Z",0,"R",826279,"A",,"Z",0,"R",0,"R",1003467
190309,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",535398,"R",27331,"R",12663,"R",4922,"R",580314,"Z",0,"Z",0,"R",1508152,"Z",0,"Z",0,"Z",0,"Z",0,"R",146735,"A",,"R",118255,"R",1773142,"R",293593,"Z",0,"R",1406098,"A",,"Z",0,"R",0,"R",1699691
190318,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1333505,"R",21476,"R",51328,"R",5849,"R",1412158,"Z",0,"Z",0,"R",3201426,"Z",0,"Z",0,"Z",0,"Z",0,"R",611318,"A",,"R",27389,"R",3840133,"R",558393,"Z",0,"R",2844848,"A",,"Z",0,"R",0,"R",3403241
190974,"R",7806118,"R",1767217,"R",6038901,"R",7806118,"R",6359555,"R",5456288,"R",0,"R",903267,"R",-1072824,"R",6208458,"R",0,"R",6038901,"R",2834386,"R",5600,"R",1309951,"Z",0,"R",4149937,"Z",0,"Z",0,"R",6161903,"Z",0,"Z",0,"Z",0,"R",137957,"R",59695,"Z",0,"R",0,"R",6359555,"R",923461,"Z",0,"R",1056876,"Z",0,"Z",0,"R",3475951,"R",5456288
191205,"R",29802765,"R",13555329,"R",16247436,"R",29802765,"R",19268994,"R",18066287,"R",0,"R",1202707,"R",0,"R",15044729,"R",0,"R",16247436,"R",1732697,"R",129675,"R",1540182,"R",0,"R",3402554,"R",3402554,"Z",0,"R",12379023,"R",1862372,"R",1540182,"R",0,"R",890817,"R",0,"R",2596600,"R",0,"R",19268994,"R",3418476,"R",0,"R",7988221,"R",1175977,"R",0,"R",5483613,"R",18066287
191287,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",391218,"Z",0,"Z",0,"R",136600,"R",527818,"Z",0,"Z",0,"R",32160191,"R",0,"R",0,"R",0,"R",52089,"R",540674,"A",,"R",0,"R",32752954,"R",9773483,"Z",0,"R",18739094,"A",,"R",0,"R",0,"R",28512577
191728,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2870635,"R",120186,"R",1579207,"R",0,"R",4570028,"R",0,"R",0,"R",2961017,"R",2990821,"R",1579207,"R",0,"R",0,"R",0,"A",,"R",313248,"R",7844293,"R",2369027,"R",0,"R",5355158,"A",,"R",0,"R",0,"R",7724185
191834,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1294432,"R",203118,"R",34496,"R",232113,"R",1764159,"R",2200,"R",0,"R",7659794,"R",0,"R",0,"R",0,"R",0,"R",434111,"A",,"R",0,"R",8093905,"R",1398101,"Z",0,"R",5430730,"A",,"Z",0,"R",212628,"R",7041459
191959,"R",1550622,"R",165891,"R",1384731,"R",1550622,"R",1930949,"R",1895306,"R",-6084,"R",29559,"R",0,"R",1355172,"R",0,"R",1384731,"R",432822,"R",50088,"R",214154,"R",21000,"R",718064,"R",0,"R",0,"R",1844713,"R",0,"R",0,"R",0,"R",1643,"R",84593,"R",0,"R",0,"R",1930949,"R",1493737,"R",0,"R",401569,"R",0,"R",0,"R",0,"R",1895306
192004,"R",1257260,"R",504201,"R",753059,"R",1257260,"R",4154282,"R",3493388,"R",0,"R",660894,"R",0,"R",1149378,"R",-1057213,"R",753059,"R",1414416,"R",272720,"R",821642,"R",0,"R",2508778,"R",0,"R",0,"R",3889782,"R",0,"R",0,"R",0,"R",0,"R",0,"R",247914,"R",16586,"R",4154282,"R",970760,"R",4645,"R",1703133,"R",202178,"R",0,"R",612672,"R",3493388
192156,"R",12864843,"R",2229487,"R",10635356,"R",12864843,"R",7923204,"R",8771985,"R",316015,"R",-532766,"R",7507908,"R",3660215,"R",-1,"R",10635356,"R",2847606,"R",138570,"R",1289145,"Z",0,"R",4275321,"R",614493,"Z",0,"R",7476173,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",387004,"R",60027,"R",7923204,"R",1911760,"Z",0,"R",6359307,"R",427878,"Z",0,"R",73040,"R",8771985
192271,"R",21354675,"R",15206577,"R",6148098,"R",21354675,"R",41051582,"R",38521518,"R",0,"R",2530064,"R",-1206324,"R",4824358,"R",0,"R",6148098,"R",1943533,"R",214784,"R",693054,"R",2732937,"R",5584308,"R",2851371,"R",0,"R",38047356,"R",2158317,"R",693054,"R",0,"R",5646,"R",0,"R",0,"R",147209,"R",41051582,"R",7500631,"R",0,"R",8162315,"R",0,"R",2732937,"R",20125635,"R",38521518
192484,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",528109,"R",16363,"Z",0,"Z",0,"R",544472,"Z",0,"Z",0,"R",1685049,"R",528109,"Z",0,"Z",0,"Z",0,"R",24933,"A",,"R",0,"R",2238091,"R",252235,"Z",0,"R",103541,"A",,"Z",0,"R",0,"R",355776
192509,"R",5352366,"R",3475842,"R",1876524,"R",5352366,"R",12645464,"R",12476617,"R",0,"R",168847,"Z",0,"R",1707677,"R",0,"R",1876524,"R",5847735,"R",124107,"R",2846093,"R",0,"R",8817935,"R",0,"R",0,"R",12604376,"R",0,"R",0,"R",0,"R",41088,"R",0,"R",0,"R",0,"R",12645464,"R",6033895,"R",0,"R",6442722,"R",0,"R",0,"R",0,"R",12476617
192688,"R",3225157,"R",489148,"R",2736009,"R",3225157,"R",14682539,"R",13561357,"R",0,"R",1121182,"R",-400000,"R",2014827,"R",0,"R",2736009,"R",2960029,"R",191533,"R",2253397,"R",0,"R",5404959,"R",0,"R",0,"R",9277036,"R",0,"R",0,"R",0,"R",544,"R",0,"R",0,"R",5404959,"R",14682539,"R",2088354,"R",0,"R",11473003,"R",0,"R",0,"R",0,"R",13561357
192828,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",208320,"Z",0,"Z",0,"Z",0,"R",208320,"Z",0,"Z",0,"R",432032,"R",0,"Z",0,"Z",0,"Z",0,"R",25860,"A",,"R",0,"R",457892,"R",169598,"Z",0,"R",460232,"A",,"Z",0,"R",0,"R",629830
193186,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",371081,"R",6456,"R",0,"R",0,"R",377537,"R",0,"R",0,"R",521211,"R",377537,"R",0,"R",0,"R",0,"R",10161,"A",,"R",0,"R",908909,"R",184036,"R",0,"R",697971,"A",,"R",0,"R",0,"R",882007
193201,"R",13640729,"R",3727353,"R",9913376,"R",13640729,"R",27486885,"R",20953834,"R",0,"R",6533051,"R",-5399430,"R",8779755,"R",0,"R",9913376,"R",9101390,"R",83070,"R",3041478,"R",139339,"R",12365277,"R",0,"R",0,"R",15221846,"R",9184460,"R",3041478,"R",1020,"R",38081,"R",0,"R",0,"R",0,"R",27486885,"R",8163615,"R",0,"R",12790219,"R",0,"R",0,"R",0,"R",20953834
