UNITID,XF3A01,F3A01,XF3A02,F3A02,XF3A03,F3A03,XF3A04,F3A04,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3D01,F3D01,XF3D02,F3D02,XF3D03,F3D03,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D08,F3D08,XF3D09,F3D09,XF3E01,F3E01,XF3E02,F3E02,XF3E03,F3E03,XF3E04,F3E04,XF3E05,F3E05,XF3E06,F3E06,XF3E07,F3E07   
373526,"A",,"A",,"A",,"A",,"R",3859002,"R",3928065,"A",,"A",,"A",,"A",,"A",,"A",,"R",762722,"R",386511,"R",0,"R",0,"R",1149233,"R",0,"R",0,"R",2784423,"R",1074579,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",3859002,"R",976709,"R",0,"R",681523,"A",,"R",0,"R",2269833,"R",3928065
373605,"A",,"A",,"A",,"A",,"R",1452115,"R",1693969,"A",,"A",,"A",,"A",,"A",,"A",,"R",286123,"R",0,"R",0,"R",21367,"R",307490,"R",307490,"R",0,"R",860663,"R",0,"R",0,"R",0,"R",1704,"R",265191,"A",,"R",324557,"R",1452115,"R",1126461,"R",0,"R",484712,"A",,"R",0,"R",82796,"R",1693969
373678,"A",,"A",,"A",,"A",,"R",1651539,"R",1552831,"A",,"A",,"A",,"A",,"A",,"A",,"R",245320,"R",6237,"R",10050,"R",1500,"R",263107,"R",0,"R",0,"R",1239890,"R",245320,"R",6237,"R",1500,"R",11487,"R",67809,"A",,"R",79296,"R",1651539,"R",1552831,"R",0,"R",0,"A",,"R",0,"R",0,"R",1552831
373696,"A",,"A",,"A",,"A",,"R",1632252,"R",1548078,"A",,"A",,"A",,"A",,"A",,"A",,"R",393264,"R",20023,"R",36900,"R",0,"R",450187,"R",0,"R",0,"R",1036417,"R",413287,"R",36900,"R",0,"R",7574,"R",138074,"A",,"R",0,"R",1632252,"R",843295,"R",0,"R",256092,"A",,"R",0,"R",448691,"R",1548078
373784,"A",,"A",,"A",,"A",,"R",16854821,"R",13182292,"A",,"A",,"A",,"A",,"A",,"A",,"R",3207775,"R",85461,"R",33625,"R",18869,"R",3345730,"R",0,"R",0,"R",16854821,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",16854821,"R",4981283,"Z",0,"R",8201009,"A",,"Z",0,"R",0,"R",13182292
373890,"A",,"A",,"A",,"A",,"R",9781604,"R",5836473,"A",,"A",,"A",,"A",,"A",,"A",,"R",2714647,"R",84217,"R",0,"Z",0,"R",2798864,"Z",0,"Z",0,"R",9781604,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",9781604,"R",3609534,"Z",0,"R",2226939,"A",,"Z",0,"R",0,"R",5836473
374291,"A",,"A",,"A",,"A",,"R",420511,"R",316434,"A",,"A",,"A",,"A",,"A",,"A",,"R",238662,"R",0,"R",0,"R",0,"R",238662,"R",238662,"R",0,"R",148479,"R",0,"R",0,"R",0,"R",0,"R",90183,"A",,"R",181849,"R",420511,"R",84000,"R",0,"R",232434,"A",,"R",0,"R",0,"R",316434
374316,"A",,"A",,"A",,"A",,"R",851443,"R",665020,"A",,"A",,"A",,"A",,"A",,"A",,"R",416608,"R",0,"R",0,"R",0,"R",416608,"R",0,"R",0,"R",713797,"R",0,"R",0,"R",0,"R",0,"R",137646,"A",,"R",0,"R",851443,"R",29836,"R",0,"R",635184,"A",,"R",0,"R",0,"R",665020
374440,"A",,"A",,"A",,"A",,"R",209759,"R",172672,"A",,"A",,"A",,"A",,"A",,"A",,"R",9650,"R",0,"R",0,"R",0,"R",9650,"R",0,"R",0,"R",78832,"R",9650,"R",0,"R",0,"R",0,"R",86283,"A",,"R",34994,"R",209759,"R",99348,"R",0,"R",73324,"A",,"R",0,"R",0,"R",172672
374574,"A",,"A",,"A",,"A",,"R",9387199,"R",6942554,"A",,"A",,"A",,"A",,"A",,"A",,"R",2807190,"R",53090,"R",42169,"Z",0,"R",2902449,"Z",0,"Z",0,"R",6473829,"R",2860280,"R",53090,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",9387199,"R",2765930,"Z",0,"R",1696592,"A",,"Z",0,"R",2480032,"R",6942554
374875,"R",2739717,"R",797388,"R",1942329,"R",2739717,"R",5749731,"R",4969222,"R",1,"R",780510,"R",0,"R",1161819,"R",0,"R",1942329,"R",1520062,"R",57740,"R",147903,"R",14497,"R",1740202,"R",1740201,"R",0,"R",701089,"R",4796279,"R",147903,"R",14496,"R",0,"R",89964,"R",0,"R",0,"R",5749731,"R",1383743,"R",0,"R",3585479,"R",0,"R",0,"R",0,"R",4969222
374927,"A",,"A",,"A",,"A",,"R",963211,"R",1042421,"A",,"A",,"A",,"A",,"A",,"A",,"R",197830,"R",17355,"R",0,"R",0,"R",215185,"R",0,"R",0,"R",608091,"R",215185,"R",0,"R",0,"R",4251,"R",135241,"A",,"R",443,"R",963211,"R",403384,"Z",0,"R",639037,"A",,"Z",0,"R",0,"R",1042421
374972,"R",33735990,"R",4752698,"R",28983292,"R",33735990,"R",22415658,"R",16303732,"R",0,"R",6111926,"R",0,"R",22871366,"R",0,"R",28983292,"R",3263930,"R",83750,"R",79797,"R",299947,"R",3727424,"R",299947,"R",0,"R",13111500,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9304158,"R",0,"R",22415658,"R",2794398,"R",0,"R",6693413,"R",6815921,"R",0,"R",0,"R",16303732
375416,"R",2860805,"R",921681,"R",1939124,"R",2860805,"R",8549071,"R",9079700,"R",0,"R",-530629,"R",426065,"R",2043689,"R",-1,"R",1939124,"R",2352095,"R",112303,"R",413454,"Z",0,"R",2877852,"Z",0,"Z",0,"R",8540806,"R",4034,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4231,"R",8549071,"R",2615107,"Z",0,"R",6463990,"Z",0,"Z",0,"R",603,"R",9079700
375489,"R",16149070,"R",2826125,"R",13322945,"R",16149070,"R",13303111,"R",9743000,"R",-1073319,"R",2486792,"R",-2063857,"R",12900010,"R",0,"R",13322945,"R",3076085,"R",118648,"R",1691577,"R",34471,"R",4920781,"R",4920780,"R",0,"R",7377144,"R",3194733,"R",1691577,"R",0,"R",0,"R",0,"R",1039657,"R",0,"R",13303111,"R",2411611,"R",0,"R",6776258,"R",555130,"R",0,"R",1,"R",9743000
375540,"A",,"A",,"A",,"A",,"R",916295,"R",260500,"A",,"A",,"A",,"A",,"A",,"A",,"R",309158,"R",0,"R",15000,"R",8000,"R",332158,"R",332158,"R",0,"R",410748,"R",309158,"R",0,"R",0,"R",0,"R",196389,"A",,"R",0,"R",916295,"R",205500,"R",0,"R",55000,"A",,"R",0,"R",0,"R",260500
375559,"A",,"A",,"A",,"A",,"R",845779,"R",298000,"A",,"A",,"A",,"A",,"A",,"A",,"R",405324,"R",0,"R",15000,"R",8000,"R",428324,"R",428324,"R",0,"R",235077,"R",404324,"R",0,"R",0,"R",0,"R",206378,"A",,"R",0,"R",845779,"R",214000,"R",0,"R",84000,"A",,"R",0,"R",0,"R",298000
375647,"A",,"A",,"A",,"A",,"R",1277951,"R",1036663,"A",,"A",,"A",,"A",,"A",,"A",,"R",385475,"R",0,"R",0,"R",0,"R",385475,"R",385475,"R",0,"R",1193308,"R",0,"R",0,"R",0,"R",8621,"R",76022,"A",,"R",0,"R",1277951,"R",589393,"R",0,"R",447270,"A",,"R",0,"R",0,"R",1036663
375799,"A",,"A",,"A",,"A",,"R",225116,"R",229567,"A",,"A",,"A",,"A",,"A",,"A",,"R",95363,"Z",0,"Z",0,"Z",0,"R",95363,"R",95363,"Z",0,"R",2700,"R",95363,"Z",0,"Z",0,"Z",0,"R",25087,"A",,"R",101966,"R",225116,"R",60620,"Z",0,"R",107524,"A",,"Z",0,"R",61423,"R",229567
375841,"R",43800149,"R",4204024,"R",39596125,"R",43800149,"R",19863921,"R",19786005,"R",0,"R",77916,"R",0,"R",39516164,"R",2045,"R",39596125,"R",1112798,"R",133517,"R",0,"R",128799,"R",1375114,"Z",0,"Z",0,"R",15902638,"R",0,"R",0,"R",274526,"R",0,"R",155316,"R",1434741,"R",2096700,"R",19863921,"R",4918779,"R",0,"R",13477255,"R",1309902,"R",0,"R",80069,"R",19786005
375939,"A",,"A",,"A",,"A",,"R",2512362,"R",3229127,"A",,"A",,"A",,"A",,"A",,"A",,"R",865625,"R",57447,"R",5000,"R",2250,"R",930322,"R",0,"R",0,"R",2246397,"R",0,"R",0,"R",0,"R",2559,"R",263406,"A",,"R",0,"R",2512362,"R",900133,"R",10000,"R",2318994,"A",,"R",0,"R",0,"R",3229127
375948,"A",,"A",,"A",,"A",,"R",6007341,"R",6141619,"A",,"A",,"A",,"A",,"A",,"A",,"R",3098321,"R",85003,"R",215131,"R",0,"R",3398455,"R",3398455,"R",0,"R",2588176,"R",3183324,"R",215131,"R",0,"R",20710,"Z",0,"A",,"R",0,"R",6007341,"R",1928211,"R",0,"R",4213408,"A",,"Z",0,"R",0,"R",6141619
375984,"A",,"A",,"A",,"A",,"R",5877600,"R",2991473,"A",,"A",,"A",,"A",,"A",,"A",,"R",1838665,"R",44976,"R",17894,"R",14883,"R",1916418,"Z",0,"Z",0,"R",4993616,"R",0,"Z",0,"Z",0,"Z",0,"R",193858,"A",,"R",690126,"R",5877600,"R",2793516,"Z",0,"R",197957,"A",,"Z",0,"R",0,"R",2991473
376039,"R",189312,"R",162149,"R",27163,"R",189312,"R",574342,"R",581275,"R",0,"R",-6933,"R",-3949,"R",38045,"R",0,"R",27163,"R",98158,"R",2799,"R",167361,"R",42150,"R",310468,"R",0,"R",0,"R",574342,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",574342,"R",166097,"R",0,"R",415178,"R",0,"R",0,"R",0,"R",581275
376136,"R",3258951,"R",1736310,"R",1522641,"R",3258951,"R",7466567,"R",7694388,"R",0,"R",-227821,"R",0,"R",1750462,"R",0,"R",1522641,"R",1400763,"R",0,"R",957421,"R",8085,"R",2366269,"R",9739,"R",0,"R",6772094,"R",0,"R",0,"R",9739,"R",0,"R",0,"R",529669,"R",155065,"R",7466567,"R",1314209,"R",0,"R",5851006,"R",526143,"R",0,"R",3030,"R",7694388
376242,"A",,"A",,"A",,"A",,"R",2792703,"R",2568149,"A",,"A",,"A",,"A",,"A",,"A",,"R",2415144,"R",0,"R",43388,"R",0,"R",2458532,"R",2458532,"R",0,"R",309259,"R",2415144,"R",43388,"R",0,"R",0,"R",0,"A",,"R",24912,"R",2792703,"R",635990,"R",0,"R",1932159,"A",,"R",0,"R",0,"R",2568149
376288,"A",,"A",,"A",,"A",,"R",745120,"R",680504,"A",,"A",,"A",,"A",,"A",,"A",,"R",646807,"R",0,"R",8695,"R",30000,"R",685502,"R",0,"R",0,"R",730235,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14885,"R",745120,"R",506274,"R",0,"R",141112,"A",,"R",0,"R",33118,"R",680504
376321,"R",19448732,"R",15660687,"R",3788045,"R",19448732,"R",19841464,"R",17732599,"R",-567959,"R",1540906,"R",0,"R",2247139,"R",0,"R",3788045,"R",5444314,"R",22625,"R",125770,"R",0,"R",5592709,"R",0,"R",0,"R",6907153,"R",0,"R",12934311,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19841464,"R",1590107,"R",0,"R",4265966,"R",0,"Z",0,"R",11876526,"R",17732599
376330,"A",,"A",,"A",,"A",,"R",2934534,"R",2873017,"A",,"A",,"A",,"A",,"A",,"A",,"R",2522109,"R",0,"R",72860,"R",0,"R",2594969,"R",0,"R",0,"R",2934534,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",2934534,"R",1034286,"R",316032,"R",1493969,"A",,"R",28730,"R",0,"R",2873017
376446,"A",,"A",,"A",,"A",,"R",1136691,"R",838089,"A",,"A",,"A",,"A",,"A",,"A",,"R",238086,"Z",0,"Z",0,"Z",0,"R",238086,"Z",0,"Z",0,"R",995861,"R",0,"Z",0,"R",43627,"R",513,"R",94890,"A",,"R",1800,"R",1136691,"R",383571,"R",58992,"R",201886,"A",,"R",3986,"R",189654,"R",838089
376631,"A",,"A",,"A",,"A",,"R",287614,"R",183808,"A",,"A",,"A",,"A",,"A",,"A",,"R",66717,"R",0,"R",0,"R",0,"R",66717,"R",0,"R",0,"R",161073,"R",0,"R",0,"R",0,"R",0,"R",126541,"A",,"R",0,"R",287614,"R",31177,"R",0,"R",91313,"A",,"R",0,"R",61318,"R",183808
376668,"A",,"A",,"A",,"A",,"R",372964,"R",333777,"A",,"A",,"A",,"A",,"A",,"A",,"R",242149,"R",0,"R",0,"R",0,"R",242149,"R",0,"R",0,"R",344461,"R",0,"R",0,"R",0,"R",0,"R",28503,"A",,"R",0,"R",372964,"R",89099,"R",0,"R",244678,"A",,"R",0,"R",0,"R",333777
376677,"A",,"A",,"A",,"A",,"R",823856,"R",593284,"A",,"A",,"A",,"A",,"A",,"A",,"R",381035,"Z",0,"R",0,"Z",0,"R",381035,"R",24601,"Z",0,"R",616041,"R",0,"Z",0,"Z",0,"R",420,"R",201307,"A",,"R",6088,"R",823856,"R",330001,"Z",0,"R",0,"A",,"Z",0,"R",263283,"R",593284
376950,"A",,"A",,"A",,"A",,"R",221656,"R",462807,"A",,"A",,"A",,"A",,"A",,"A",,"R",107000,"R",0,"R",0,"R",0,"R",107000,"R",0,"R",0,"R",216575,"R",0,"R",0,"R",0,"R",5081,"R",0,"A",,"R",0,"R",221656,"R",64628,"Z",0,"R",398179,"A",,"Z",0,"R",0,"R",462807
376987,"A",,"A",,"A",,"A",,"R",1050880,"R",781947,"A",,"A",,"A",,"A",,"A",,"A",,"R",380323,"R",0,"R",500,"R",0,"R",380823,"R",0,"R",0,"R",1050880,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",1050880,"R",109334,"R",0,"R",308419,"A",,"R",0,"R",364194,"R",781947
377069,"R",3995258,"R",1633811,"R",2361447,"R",3995258,"R",12543255,"R",6601673,"R",0,"R",5941582,"Z",0,"R",1185082,"R",-4765217,"R",2361447,"R",1901433,"R",553571,"R",0,"R",29971,"R",2484975,"R",110349,"Z",0,"R",12543255,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",12543255,"R",1700320,"Z",0,"R",4901353,"Z",0,"Z",0,"R",0,"R",6601673
377111,"R",2090766,"R",907895,"R",1182871,"R",2090766,"R",9141527,"R",9289241,"R",0,"R",-147714,"R",124627,"R",1205958,"R",0,"R",1182871,"R",2256410,"R",109660,"R",2500,"R",0,"R",2368570,"Z",0,"Z",0,"R",9126831,"R",3630,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",11066,"R",9141527,"R",2571796,"Z",0,"R",6715224,"Z",0,"Z",0,"R",2221,"R",9289241
377193,"A",,"A",,"A",,"A",,"R",335802,"R",357330,"A",,"A",,"A",,"A",,"A",,"A",,"R",224166,"R",0,"R",0,"R",0,"R",224166,"R",0,"R",0,"R",295892,"R",0,"R",0,"R",0,"R",5297,"R",34613,"A",,"R",0,"R",335802,"R",67929,"Z",0,"R",289401,"A",,"Z",0,"R",0,"R",357330
377218,"A",,"A",,"A",,"A",,"R",2002096,"R",2020331,"A",,"A",,"A",,"A",,"A",,"A",,"R",109563,"R",128814,"R",11885,"R",0,"R",250262,"R",0,"R",0,"R",1751834,"R",238377,"R",11885,"R",0,"R",0,"R",0,"A",,"R",0,"R",2002096,"R",861076,"R",0,"R",1159255,"A",,"R",0,"R",0,"R",2020331
377272,"A",,"A",,"A",,"A",,"R",73142,"R",46900,"A",,"A",,"A",,"A",,"A",,"A",,"R",87890,"R",5703,"R",1675,"R",1901,"R",97169,"R",22218,"R",0,"R",14531,"R",48861,"R",1675,"R",1704,"R",0,"R",6371,"A",,"R",0,"R",73142,"R",24900,"R",0,"R",22000,"A",,"R",0,"R",0,"R",46900
377281,"A",,"A",,"A",,"A",,"R",274842,"R",91500,"A",,"A",,"A",,"A",,"A",,"A",,"R",233497,"R",6153,"R",0,"R",2051,"R",241701,"R",26181,"R",0,"R",24086,"R",241701,"R",0,"R",2686,"R",0,"R",4274,"A",,"R",2095,"R",274842,"R",45500,"R",4000,"R",42000,"A",,"R",0,"R",0,"R",91500
377315,"A",,"A",,"A",,"A",,"R",737242,"R",515052,"A",,"A",,"A",,"A",,"A",,"A",,"R",337222,"R",0,"R",8709,"R",0,"R",345931,"R",0,"R",0,"R",499841,"R",0,"R",0,"R",0,"R",3982,"R",233419,"A",,"R",0,"R",737242,"R",284513,"R",0,"R",230539,"A",,"R",0,"R",0,"R",515052
377342,"R",1561144,"R",567035,"R",994109,"R",1561144,"R",1766737,"R",2565063,"R",0,"R",-798326,"R",791810,"R",1000625,"R",0,"R",994109,"R",352013,"R",29771,"R",112528,"R",0,"R",494312,"R",0,"R",0,"R",1603523,"R",29771,"R",112528,"R",0,"R",0,"R",20915,"R",0,"R",0,"R",1766737,"R",583063,"R",0,"R",1973179,"R",0,"R",0,"R",8821,"R",2565063
377421,"R",1247267,"R",350565,"R",896702,"R",1247267,"R",3523160,"R",3376058,"R",-114619,"R",32483,"Z",0,"R",1087621,"R",-223402,"R",896702,"R",799170,"R",20661,"R",4985,"R",0,"R",824816,"R",0,"R",0,"R",3408541,"R",0,"Z",0,"Z",0,"Z",0,"R",114619,"Z",0,"R",0,"R",3523160,"R",974486,"Z",0,"R",2401572,"Z",0,"Z",0,"R",0,"R",3376058
377449,"R",1337976,"R",927183,"R",410793,"R",1337976,"R",6118673,"R",4252516,"R",1,"R",1866158,"R",971827,"R",410793,"R",-2837985,"R",410793,"R",863584,"R",60000,"R",25000,"R",1000,"R",949584,"R",949584,"Z",0,"R",3987451,"R",923584,"R",26000,"Z",0,"Z",0,"Z",0,"Z",0,"R",1181638,"R",6118673,"R",750000,"Z",0,"R",502000,"Z",0,"Z",0,"R",3000516,"R",4252516
377458,"R",4936704,"R",2799222,"R",2137482,"R",4936704,"R",9560427,"R",6644556,"R",0,"R",2915871,"R",1518480,"R",641864,"R",-2938733,"R",2137482,"R",1007100,"R",64971,"R",142697,"R",0,"R",1214768,"R",1214768,"R",0,"R",3224553,"R",1064971,"R",142697,"R",0,"Z",0,"Z",0,"Z",0,"R",5128206,"R",9560427,"R",1044230,"R",0,"R",636474,"R",0,"Z",0,"R",4963852,"R",6644556
377546,"R",603660,"R",247070,"R",356590,"R",603660,"R",1741722,"R",1764304,"R",0,"R",-22582,"R",-96787,"R",440959,"R",35000,"R",356590,"R",117552,"R",50231,"R",84799,"R",39625,"R",292207,"R",0,"R",0,"R",1735497,"R",0,"R",0,"R",0,"R",3814,"R",2411,"R",0,"R",0,"R",1741722,"R",374378,"R",0,"R",1389926,"R",0,"R",0,"R",0,"R",1764304
377643,"A",,"A",,"A",,"A",,"R",701136,"R",540980,"A",,"A",,"A",,"A",,"A",,"A",,"R",279312,"R",22177,"R",2900,"R",0,"R",304389,"R",0,"R",0,"R",558772,"R",0,"R",0,"R",0,"R",0,"R",142364,"A",,"R",0,"R",701136,"R",268301,"Z",0,"R",46776,"A",,"Z",0,"R",225903,"R",540980
377652,"A",,"A",,"A",,"A",,"R",497563,"R",410862,"A",,"A",,"A",,"A",,"A",,"A",,"R",196497,"R",16888,"R",36892,"R",1103,"R",251380,"R",251380,"R",0,"R",246183,"R",213385,"R",36892,"R",1103,"R",0,"R",0,"R",0,"R",0,"R",497563,"R",97550,"R",0,"R",313312,"R",0,"R",0,"R",0,"R",410862
377661,"A",,"A",,"A",,"A",,"R",645799,"R",413758,"A",,"A",,"A",,"A",,"A",,"A",,"R",176369,"R",108754,"R",79460,"R",2380,"R",366963,"R",366963,"R",0,"R",278836,"R",285123,"R",79460,"R",2380,"R",0,"R",0,"R",0,"R",0,"R",645799,"R",160328,"R",0,"R",253430,"R",0,"R",0,"R",0,"R",413758
377670,"R",977205,"R",629388,"R",347817,"R",977205,"R",178416,"R",176041,"R",-48784,"R",-46409,"R",195672,"R",198554,"R",0,"R",347817,"R",80285,"R",0,"R",60000,"R",0,"R",140285,"R",140285,"R",0,"R",38131,"R",80285,"R",60000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",178416,"R",55418,"R",0,"R",120623,"R",0,"R",0,"R",0,"R",176041
377722,"A",,"A",,"A",,"A",,"R",3499346,"R",3433426,"A",,"A",,"A",,"A",,"A",,"A",,"R",348382,"R",8905,"R",0,"R",0,"R",357287,"R",0,"R",0,"R",3055076,"R",0,"R",0,"R",0,"R",8123,"R",436147,"A",,"R",0,"R",3499346,"R",1568208,"R",0,"R",1497368,"A",,"R",0,"R",367850,"R",3433426
377759,"A",,"A",,"A",,"A",,"R",939169,"R",858471,"A",,"A",,"A",,"A",,"A",,"A",,"R",328620,"R",11000,"R",0,"R",0,"R",339620,"R",0,"R",0,"R",633673,"R",305496,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",939169,"R",280078,"R",0,"R",393970,"A",,"R",0,"R",184423,"R",858471
378105,"A",,"A",,"A",,"A",,"R",1933130,"R",1824335,"A",,"A",,"A",,"A",,"A",,"A",,"R",522659,"R",39516,"R",79334,"R",641509,"R",1283018,"R",641509,"R",0,"R",1276305,"R",562175,"R",102647,"R",0,"R",-7997,"R",0,"A",,"R",0,"R",1933130,"R",368948,"R",0,"R",1442790,"A",,"R",0,"R",12597,"R",1824335
378406,"R",1237953,"R",2471267,"R",-1233314,"R",1237953,"R",13102212,"R",8835681,"R",0,"R",4266531,"Z",0,"R",-2090504,"R",-3409341,"R",-1233314,"R",1854465,"R",225139,"R",689523,"R",2478,"R",2771605,"R",139982,"Z",0,"R",13102212,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",13102212,"R",2240006,"Z",0,"R",6595675,"Z",0,"Z",0,"R",0,"R",8835681
378576,"R",10994136,"R",1020964,"R",9973172,"R",10994136,"R",6887530,"R",6431015,"R",0,"R",456515,"Z",0,"R",3294727,"R",6221930,"R",9973172,"R",13418,"Z",0,"R",0,"Z",0,"R",13418,"Z",0,"Z",0,"R",6103172,"R",13418,"Z",0,"Z",0,"R",5485,"R",509725,"Z",0,"R",255730,"R",6887530,"R",1567756,"Z",0,"R",3427672,"Z",0,"Z",0,"R",1435587,"R",6431015
378886,"A",,"A",,"A",,"A",,"R",1623564,"R",1498233,"A",,"A",,"A",,"A",,"A",,"A",,"R",518225,"R",0,"R",0,"R",0,"R",518225,"R",0,"R",0,"R",1476477,"R",0,"R",0,"R",0,"R",0,"R",147087,"A",,"R",0,"R",1623564,"R",1487633,"R",0,"R",0,"A",,"R",0,"R",10600,"R",1498233
378956,"A",,"A",,"A",,"A",,"R",7072142,"R",4914000,"A",,"A",,"A",,"A",,"A",,"A",,"R",1233047,"R",0,"R",5398,"R",0,"R",1238445,"R",0,"R",0,"R",7072142,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",7072142,"R",1562344,"R",0,"R",138809,"A",,"R",0,"R",3212847,"R",4914000
379029,"R",7835,"R",2066192,"R",-2058357,"R",7835,"R",8735011,"R",8910601,"R",0,"R",-175590,"R",0,"R",-1882767,"R",0,"R",-2058357,"R",2338888,"Z",0,"R",0,"Z",0,"R",2338888,"R",10811,"R",0,"R",8336668,"R",0,"R",0,"R",10811,"R",0,"R",0,"R",7762,"R",379770,"R",8735011,"R",1823098,"R",0,"R",6420993,"R",394709,"R",0,"R",271801,"R",8910601
379135,"A",,"A",,"A",,"A",,"R",1193147,"R",1035670,"A",,"A",,"A",,"A",,"A",,"A",,"R",549050,"R",0,"R",0,"R",0,"R",549050,"R",549050,"R",0,"R",427406,"R",549050,"R",0,"R",0,"R",0,"R",216691,"A",,"R",0,"R",1193147,"R",255952,"R",0,"R",106942,"A",,"R",0,"R",672776,"R",1035670
379463,"A",,"A",,"A",,"A",,"R",744383,"R",995584,"A",,"A",,"A",,"A",,"A",,"A",,"R",350494,"R",137807,"R",0,"Z",0,"R",488301,"R",488301,"Z",0,"R",99719,"R",488301,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",156363,"R",744383,"R",549453,"R",0,"R",45444,"A",,"R",0,"R",400687,"R",995584
379746,"A",,"A",,"A",,"A",,"R",76163,"R",145699,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21862,"R",0,"Z",0,"Z",0,"R",54301,"Z",0,"A",,"R",0,"R",76163,"R",87745,"Z",0,"R",36938,"A",,"Z",0,"R",21016,"R",145699
379782,"R",810087,"R",477762,"R",332325,"R",810087,"R",2038037,"R",2024122,"R",-2486,"R",11429,"R",0,"R",343498,"R",-22602,"R",332325,"R",339118,"R",0,"R",0,"R",0,"R",339118,"R",0,"R",0,"R",2038037,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2038037,"R",630147,"R",0,"R",1393975,"R",0,"R",0,"R",0,"R",2024122
380067,"A",,"A",,"A",,"A",,"R",3354243,"R",3298870,"A",,"A",,"A",,"A",,"A",,"A",,"R",2108951,"Z",0,"R",0,"Z",0,"R",2108951,"R",2108951,"Z",0,"R",836127,"R",2108951,"Z",0,"Z",0,"Z",0,"R",271432,"A",,"R",137733,"R",3354243,"R",415941,"Z",0,"R",2882929,"A",,"Z",0,"R",0,"R",3298870
380094,"R",3392133,"R",557029,"R",2835104,"R",3392133,"R",7853624,"R",7024581,"R",0,"R",829043,"R",68441,"R",1937618,"R",2,"R",2835104,"R",2106391,"R",131480,"R",0,"R",13788,"R",2251659,"Z",0,"Z",0,"R",7845040,"R",4158,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4426,"R",7853624,"R",1985753,"Z",0,"R",5027724,"Z",0,"Z",0,"R",11104,"R",7024581
380401,"A",,"A",,"A",,"A",,"R",2603706,"R",2255520,"A",,"A",,"A",,"A",,"A",,"A",,"R",176690,"R",0,"R",0,"R",0,"R",176690,"R",0,"R",0,"R",1836463,"R",105119,"R",0,"R",0,"R",0,"R",662124,"A",,"R",0,"R",2603706,"R",394242,"R",0,"R",1861278,"A",,"R",0,"R",0,"R",2255520
380410,"A",,"A",,"A",,"A",,"R",2416757,"R",1271078,"A",,"A",,"A",,"A",,"A",,"A",,"R",299962,"R",0,"R",0,"R",0,"R",299962,"R",0,"R",0,"R",2048494,"R",0,"R",0,"R",0,"R",0,"R",368263,"A",,"R",0,"R",2416757,"R",853687,"R",0,"R",417391,"A",,"R",0,"R",0,"R",1271078
380438,"R",3220001,"R",1571045,"R",1648956,"R",3220001,"R",5996644,"R",5680793,"R",0,"R",315851,"R",0,"R",1333105,"R",0,"R",1648956,"R",813104,"R",108119,"R",12797,"R",82971,"R",1016991,"R",0,"R",0,"R",5996644,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5996644,"R",2180005,"R",0,"R",3500788,"R",0,"R",0,"R",0,"R",5680793
380447,"A",,"A",,"A",,"A",,"R",855984,"R",827697,"A",,"A",,"A",,"A",,"A",,"A",,"R",33741,"R",200,"Z",0,"R",0,"R",33941,"R",0,"R",0,"R",603278,"R",0,"R",0,"R",0,"R",16795,"R",235911,"A",,"R",0,"R",855984,"R",274832,"R",0,"R",0,"A",,"R",0,"R",552865,"R",827697
