UNITID,CONTRACT,ARANK,XTENUREM,TENUREM,XONTRCKM,ONTRCKM,XNOTRCKM,NOTRCKM,XNOFACTM,NOFACTM,XTENUREW,TENUREW,XONTRCKW,ONTRCKW,XNOTRCKW,NOTRCKW,XNOFACTW,NOFACTW,XEMPCNTT,EMPCNTT 
148654,1,4,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"R",23
148654,1,5,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",5
148654,1,7,"R",63,"R",34,"R",16,"Z",0,"R",34,"R",34,"R",18,"Z",0,"R",199
148654,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
148654,2,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
148724,2,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
148724,2,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
148849,1,1,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",5
148849,1,2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
148849,1,3,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
148849,1,7,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",10
148849,2,1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
148849,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
148876,1,3,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",17
148876,1,4,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",4
148876,1,7,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",21
148876,2,2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3
148876,2,3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3
148876,2,7,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",6
148885,2,1,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",9
148885,2,2,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6
148885,2,3,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",4
148885,2,4,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3
148885,2,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
148885,2,7,"Z",0,"Z",0,"R",20,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",24
148982,2,1,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3
148982,2,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
148982,2,6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2
148982,2,7,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",6
149028,1,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",12
149028,1,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3
149028,1,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"R",15
149222,1,1,"R",132,"Z",0,"R",1,"Z",0,"R",33,"Z",0,"R",1,"Z",0,"R",167
149222,1,2,"R",160,"R",1,"R",2,"Z",0,"R",89,"Z",0,"Z",0,"Z",0,"R",252
149222,1,3,"R",6,"R",111,"R",5,"Z",0,"R",3,"R",78,"R",11,"Z",0,"R",214
149222,1,4,"Z",0,"Z",0,"R",36,"Z",0,"Z",0,"Z",0,"R",22,"Z",0,"R",58
149222,1,5,"Z",0,"Z",0,"R",51,"Z",0,"Z",0,"Z",0,"R",64,"Z",0,"R",115
149222,1,7,"R",298,"R",112,"R",95,"Z",0,"R",125,"R",78,"R",98,"Z",0,"R",806
149222,2,1,"R",4,"Z",0,"R",2,"Z",0,"R",6,"Z",0,"R",1,"Z",0,"R",13
149222,2,2,"R",16,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"R",27
149222,2,3,"R",1,"R",8,"R",9,"Z",0,"R",1,"R",11,"R",6,"Z",0,"R",36
149222,2,4,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",7
149222,2,5,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",9
149222,2,7,"R",21,"R",8,"R",22,"Z",0,"R",18,"R",11,"R",12,"Z",0,"R",92
149231,1,1,"R",78,"Z",0,"Z",0,"Z",0,"R",26,"Z",0,"Z",0,"Z",0,"R",104
149231,1,2,"R",68,"Z",0,"Z",0,"Z",0,"R",62,"Z",0,"Z",0,"Z",0,"R",130
149231,1,3,"Z",0,"R",70,"R",5,"Z",0,"Z",0,"R",76,"R",5,"Z",0,"R",156
149231,1,4,"R",1,"Z",0,"R",39,"Z",0,"Z",0,"Z",0,"R",79,"Z",0,"R",119
149231,1,7,"R",147,"R",70,"R",44,"Z",0,"R",88,"R",76,"R",84,"Z",0,"R",509
149231,2,1,"R",17,"Z",0,"R",1,"Z",0,"R",6,"Z",0,"R",1,"Z",0,"R",25
149231,2,2,"R",21,"Z",0,"R",7,"Z",0,"R",14,"Z",0,"R",2,"Z",0,"R",44
149231,2,3,"Z",0,"R",10,"R",4,"Z",0,"R",1,"R",11,"R",14,"Z",0,"R",40
149231,2,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",5
149231,2,7,"R",38,"R",10,"R",13,"Z",0,"R",21,"R",11,"R",21,"Z",0,"R",114
149329,1,4,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5
149329,1,7,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5
149505,1,1,"R",18,"R",1,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"R",24
149505,1,2,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"R",12
149505,1,3,"Z",0,"R",8,"R",11,"Z",0,"Z",0,"R",7,"R",18,"Z",0,"R",44
149505,1,7,"R",20,"R",15,"R",11,"Z",0,"R",4,"R",11,"R",19,"Z",0,"R",80
149505,2,1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2
149505,2,2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",3
149505,2,3,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",4
149505,2,7,"Z",0,"R",1,"R",2,"Z",0,"R",3,"R",2,"R",1,"Z",0,"R",9
149514,1,1,"R",27,"R",1,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",31
149514,1,2,"R",16,"R",4,"R",1,"Z",0,"R",8,"R",1,"Z",0,"Z",0,"R",30
149514,1,3,"Z",0,"R",6,"R",3,"Z",0,"Z",0,"R",7,"R",1,"Z",0,"R",17
149514,1,7,"R",43,"R",11,"R",4,"Z",0,"R",10,"R",9,"R",1,"Z",0,"R",78
149639,2,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
149639,2,2,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",5
149639,2,3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",6
149639,2,7,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",12
149763,1,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
149763,1,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4
149763,1,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9
149763,1,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"R",14
149763,2,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
149763,2,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
149763,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5
149763,2,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",8
149772,1,1,"R",107,"Z",0,"Z",0,"Z",0,"R",58,"Z",0,"Z",0,"Z",0,"R",165
149772,1,2,"R",94,"R",11,"Z",0,"Z",0,"R",61,"R",4,"Z",0,"Z",0,"R",170
149772,1,3,"R",3,"R",68,"R",8,"Z",0,"R",2,"R",68,"R",12,"Z",0,"R",161
149772,1,4,"Z",0,"Z",0,"R",35,"Z",0,"Z",0,"Z",0,"R",70,"Z",0,"R",105
149772,1,5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",7
149772,1,7,"R",204,"R",79,"R",44,"Z",0,"R",121,"R",72,"R",88,"Z",0,"R",608
149772,2,1,"R",30,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",38
149772,2,2,"R",2,"R",1,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",6
149772,2,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
149772,2,7,"R",32,"R",1,"R",1,"Z",0,"R",11,"Z",0,"R",1,"Z",0,"R",46
149781,1,1,"R",44,"R",4,"R",1,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",57
149781,1,2,"R",44,"R",17,"Z",0,"Z",0,"R",25,"R",5,"Z",0,"Z",0,"R",91
149781,1,3,"Z",0,"R",23,"R",2,"Z",0,"Z",0,"R",17,"R",5,"Z",0,"R",47
149781,1,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3
149781,1,7,"R",88,"R",44,"R",4,"Z",0,"R",33,"R",22,"R",7,"Z",0,"R",198
149781,2,1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
149781,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
150066,1,1,"R",42,"R",1,"Z",0,"Z",0,"R",14,"R",1,"Z",0,"Z",0,"R",58
150066,1,2,"R",13,"R",7,"Z",0,"Z",0,"R",4,"R",6,"R",4,"Z",0,"R",34
150066,1,3,"R",2,"R",7,"R",5,"Z",0,"Z",0,"R",10,"R",11,"Z",0,"R",35
150066,1,4,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",7
150066,1,7,"R",57,"R",16,"R",7,"Z",0,"R",18,"R",17,"R",19,"Z",0,"R",134
150066,2,1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
150066,2,7,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
150136,1,1,"R",142,"R",1,"Z",0,"Z",0,"R",37,"Z",0,"Z",0,"Z",0,"R",180
150136,1,2,"R",95,"R",15,"R",5,"Z",0,"R",90,"R",10,"R",1,"Z",0,"R",216
150136,1,3,"R",20,"R",86,"R",52,"Z",0,"R",18,"R",82,"R",56,"Z",0,"R",314
150136,1,4,"Z",0,"Z",0,"R",58,"Z",0,"Z",0,"Z",0,"R",116,"Z",0,"R",174
150136,1,7,"R",257,"R",102,"R",115,"Z",0,"R",145,"R",92,"R",173,"Z",0,"R",884
150136,2,1,"R",29,"Z",0,"R",1,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"R",42
150136,2,2,"R",9,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",13
150136,2,3,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
150136,2,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
150136,2,7,"R",38,"Z",0,"R",4,"Z",0,"R",16,"Z",0,"Z",0,"Z",0,"R",58
150145,1,1,"R",9,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",11
150145,1,2,"R",16,"R",3,"Z",0,"Z",0,"R",8,"Z",0,"R",3,"Z",0,"R",30
150145,1,3,"Z",0,"R",12,"Z",0,"Z",0,"R",6,"R",7,"Z",0,"Z",0,"R",25
150145,1,4,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",18
150145,1,7,"R",25,"R",15,"R",7,"Z",0,"R",16,"R",7,"R",14,"Z",0,"R",84
150163,1,1,"R",65,"Z",0,"R",2,"Z",0,"R",17,"Z",0,"Z",0,"Z",0,"R",84
150163,1,2,"R",36,"R",1,"R",1,"Z",0,"R",35,"Z",0,"R",1,"Z",0,"R",74
150163,1,3,"Z",0,"R",21,"Z",0,"Z",0,"R",1,"R",35,"R",6,"Z",0,"R",63
150163,1,4,"Z",0,"R",1,"R",27,"Z",0,"Z",0,"Z",0,"R",33,"Z",0,"R",61
150163,1,7,"R",101,"R",23,"R",30,"Z",0,"R",53,"R",35,"R",40,"Z",0,"R",282
150163,2,1,"R",4,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",6
150163,2,2,"R",8,"R",1,"R",4,"Z",0,"R",4,"Z",0,"R",2,"Z",0,"R",19
150163,2,3,"Z",0,"R",7,"R",4,"Z",0,"Z",0,"R",6,"R",11,"Z",0,"R",28
150163,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
150163,2,7,"R",12,"R",8,"R",8,"Z",0,"R",6,"R",6,"R",14,"Z",0,"R",54
150172,1,1,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4
150172,1,2,"R",6,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",7
150172,1,3,"R",2,"R",3,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",8
150172,1,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
150172,1,5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
150172,1,7,"R",11,"R",3,"R",3,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",22
150172,2,1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
150172,2,2,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",5
150172,2,3,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",4
150172,2,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
150172,2,7,"R",4,"R",2,"R",2,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",12
150215,1,1,"R",4,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",7
150215,1,2,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",6
150215,1,3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"R",6
150215,1,7,"R",7,"R",3,"Z",0,"Z",0,"R",5,"R",2,"R",2,"Z",0,"R",19
150288,2,1,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9
150288,2,2,"R",8,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11
150288,2,3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3
150288,2,7,"R",17,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",23
150400,1,1,"R",53,"Z",0,"R",3,"Z",0,"R",25,"Z",0,"R",1,"Z",0,"R",82
150400,1,2,"R",38,"R",1,"R",1,"Z",0,"R",40,"Z",0,"R",2,"Z",0,"R",82
150400,1,3,"R",4,"R",12,"R",14,"Z",0,"R",2,"R",17,"R",3,"Z",0,"R",52
150400,1,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2
150400,1,7,"R",95,"R",13,"R",19,"Z",0,"R",67,"R",18,"R",6,"Z",0,"R",218
150455,1,1,"R",18,"Z",0,"R",2,"Z",0,"R",21,"Z",0,"R",2,"Z",0,"R",43
150455,1,2,"R",17,"Z",0,"R",1,"Z",0,"R",6,"Z",0,"R",1,"Z",0,"R",25
150455,1,3,"R",2,"R",6,"R",7,"Z",0,"R",4,"R",11,"R",3,"Z",0,"R",33
150455,1,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3
150455,1,7,"R",37,"R",6,"R",10,"Z",0,"R",31,"R",11,"R",9,"Z",0,"R",104
150455,2,3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
150455,2,6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2
150455,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3
150534,1,1,"R",44,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",52
150534,1,2,"R",31,"Z",0,"Z",0,"Z",0,"R",22,"R",1,"Z",0,"Z",0,"R",54
150534,1,3,"R",5,"R",23,"R",7,"Z",0,"R",3,"R",16,"R",13,"Z",0,"R",67
150534,1,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
150534,1,7,"R",80,"R",23,"R",9,"Z",0,"R",33,"R",17,"R",15,"Z",0,"R",177
150604,1,1,"R",15,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",21
150604,1,2,"R",9,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",14
150604,1,3,"Z",0,"R",9,"R",3,"Z",0,"R",1,"R",10,"R",4,"Z",0,"R",27
150604,1,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",5
150604,1,5,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",6
150604,1,7,"R",24,"R",9,"R",7,"Z",0,"R",12,"R",10,"R",11,"Z",0,"R",73
150668,1,1,"R",15,"R",1,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",26
150668,1,2,"R",1,"R",3,"R",3,"Z",0,"R",1,"R",9,"R",4,"Z",0,"R",21
150668,1,3,"Z",0,"R",6,"R",1,"Z",0,"Z",0,"R",2,"R",7,"Z",0,"R",16
150668,1,7,"R",16,"R",10,"R",4,"Z",0,"R",11,"R",11,"R",11,"Z",0,"R",63
150668,2,1,"R",1,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3
150668,2,2,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2
150668,2,7,"R",1,"R",2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5
150677,1,1,"Z",0,"Z",0,"R",14,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",18
150677,1,2,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",13
150677,1,3,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",13
150677,1,7,"Z",0,"Z",0,"R",33,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",44
150677,2,1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
150677,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
150756,1,1,"R",28,"R",1,"Z",0,"Z",0,"R",14,"Z",0,"Z",0,"Z",0,"R",43
150756,1,2,"R",21,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"R",33
150756,1,3,"Z",0,"R",5,"R",3,"Z",0,"Z",0,"R",5,"R",2,"Z",0,"R",15
150756,1,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
150756,1,7,"R",49,"R",6,"R",4,"Z",0,"R",26,"R",5,"R",2,"Z",0,"R",92
150774,1,2,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",12
150774,1,3,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"R",5,"Z",0,"R",10
150774,1,7,"Z",0,"Z",0,"R",12,"R",1,"Z",0,"Z",0,"R",9,"Z",0,"R",22
150774,2,2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
150774,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
150941,1,1,"R",14,"R",1,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",22
150941,1,2,"R",8,"R",5,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",17
150941,1,3,"R",1,"R",9,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"R",17
150941,1,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",5
150941,1,7,"R",23,"R",15,"R",1,"Z",0,"R",10,"R",8,"R",4,"Z",0,"R",61
151102,1,1,"R",40,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"R",51
151102,1,2,"R",62,"Z",0,"R",1,"Z",0,"R",37,"R",1,"R",2,"Z",0,"R",103
151102,1,3,"R",3,"R",49,"R",1,"Z",0,"R",2,"R",41,"R",9,"Z",0,"R",105
151102,1,4,"R",1,"R",1,"R",8,"Z",0,"R",1,"R",2,"R",5,"Z",0,"R",18
151102,1,5,"Z",0,"Z",0,"R",24,"Z",0,"Z",0,"Z",0,"R",22,"Z",0,"R",46
151102,1,7,"R",106,"R",50,"R",34,"Z",0,"R",51,"R",44,"R",38,"Z",0,"R",323
151102,2,1,"R",5,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",7
151102,2,2,"R",4,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",7
151102,2,3,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",5,"Z",0,"R",8
151102,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
151102,2,5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
151102,2,6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
151102,2,7,"R",9,"Z",0,"R",2,"Z",0,"R",5,"R",1,"R",9,"Z",0,"R",26
151111,1,1,"R",94,"R",3,"R",8,"Z",0,"R",32,"Z",0,"R",4,"Z",0,"R",141
151111,1,2,"R",95,"R",23,"R",3,"Z",0,"R",69,"R",16,"R",4,"Z",0,"R",210
151111,1,3,"R",1,"R",96,"R",8,"Z",0,"Z",0,"R",68,"R",17,"Z",0,"R",190
151111,1,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
151111,1,5,"Z",0,"Z",0,"R",78,"Z",0,"Z",0,"Z",0,"R",73,"Z",0,"R",151
151111,1,7,"R",190,"R",122,"R",98,"Z",0,"R",101,"R",84,"R",98,"Z",0,"R",693
151111,2,1,"R",30,"Z",0,"R",2,"Z",0,"R",10,"Z",0,"R",3,"Z",0,"R",45
151111,2,2,"R",11,"R",3,"R",2,"Z",0,"R",10,"R",1,"R",2,"Z",0,"R",29
151111,2,3,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",6,"Z",0,"R",9
151111,2,5,"Z",0,"Z",0,"R",16,"Z",0,"Z",0,"Z",0,"R",19,"Z",0,"R",35
151111,2,7,"R",42,"R",3,"R",21,"Z",0,"R",20,"R",2,"R",30,"Z",0,"R",118
151157,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5
151157,2,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5
151166,2,4,"Z",0,"Z",0,"R",24,"Z",0,"Z",0,"Z",0,"R",28,"Z",0,"R",52
151166,2,7,"Z",0,"Z",0,"R",24,"Z",0,"Z",0,"Z",0,"R",28,"Z",0,"R",52
151193,2,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",6
151193,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",6
151209,2,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
151209,2,7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
151236,2,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",7
151236,2,7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",7
151263,1,1,"R",14,"Z",0,"Z",0,"Z",0,"R",9,"R",1,"Z",0,"Z",0,"R",24
151263,1,2,"R",31,"R",3,"R",5,"Z",0,"R",28,"R",3,"R",2,"Z",0,"R",72
151263,1,3,"Z",0,"R",21,"R",9,"Z",0,"Z",0,"R",32,"R",28,"Z",0,"R",90
151263,1,4,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"R",2,"R",14,"Z",0,"R",24
151263,1,7,"R",45,"R",24,"R",22,"Z",0,"R",37,"R",38,"R",44,"Z",0,"R",210
151263,2,1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
151263,2,2,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",3
151263,2,3,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",4
