UNITID,XF3A01,F3A01,XF3A02,F3A02,XF3A03,F3A03,XF3A04,F3A04,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3D01,F3D01,XF3D02,F3D02,XF3D03,F3D03,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D08,F3D08,XF3D09,F3D09,XF3E01,F3E01,XF3E02,F3E02,XF3E03,F3E03,XF3E04,F3E04,XF3E05,F3E05,XF3E06,F3E06,XF3E07,F3E07   
160135,"A",,"A",,"A",,"A",,"R",407637,"R",357389,"A",,"A",,"A",,"A",,"A",,"A",,"R",205847,"Z",0,"Z",0,"Z",0,"R",205847,"Z",0,"Z",0,"R",106347,"R",205847,"Z",0,"Z",0,"Z",0,"R",95443,"A",,"R",0,"R",407637,"R",123205,"Z",0,"R",124736,"A",,"Z",0,"R",109448,"R",357389
160199,"A",,"A",,"A",,"A",,"R",410137,"R",377407,"A",,"A",,"A",,"A",,"A",,"A",,"R",146200,"R",8152,"R",0,"R",0,"R",154352,"R",0,"R",0,"R",255785,"R",154352,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",410137,"R",158232,"Z",0,"R",219175,"A",,"R",0,"R",0,"R",377407
160320,"A",,"A",,"A",,"A",,"R",2174559,"R",1396098,"A",,"A",,"A",,"A",,"A",,"A",,"R",348157,"Z",0,"Z",0,"Z",0,"R",348157,"Z",0,"Z",0,"R",1241132,"R",201258,"R",0,"R",0,"R",0,"R",709935,"A",,"R",22234,"R",2174559,"R",353158,"Z",0,"R",482572,"A",,"Z",0,"R",560368,"R",1396098
160445,"A",,"A",,"A",,"A",,"R",2391099,"R",1840647,"A",,"A",,"A",,"A",,"A",,"A",,"R",559489,"R",0,"R",0,"R",0,"R",559489,"R",0,"R",0,"R",2060649,"R",0,"R",0,"R",0,"R",0,"R",330450,"A",,"R",0,"R",2391099,"R",1405955,"R",0,"R",434692,"A",,"R",0,"R",0,"R",1840647
160472,"A",,"A",,"A",,"A",,"R",394605,"R",253817,"A",,"A",,"A",,"A",,"A",,"A",,"R",315388,"R",5418,"R",2150,"R",1806,"R",324762,"R",324762,"R",0,"R",323310,"R",0,"R",0,"R",0,"R",1452,"R",69843,"A",,"R",0,"R",394605,"R",141562,"R",0,"R",1000,"A",,"R",0,"R",111255,"R",253817
160524,"R",5743080,"R",2296526,"R",3446554,"R",5743080,"R",7040196,"R",6009827,"R",0,"R",1030369,"R",-954615,"R",3370800,"R",0,"R",3446554,"R",2175140,"R",164135,"R",2712,"Z",0,"R",2341987,"Z",0,"Z",0,"R",7024033,"R",7473,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8690,"R",7040196,"R",2029117,"Z",0,"R",3866287,"Z",0,"Z",0,"R",114423,"R",6009827
160597,"A",,"A",,"A",,"A",,"R",685461,"R",687131,"A",,"A",,"A",,"A",,"A",,"A",,"R",352640,"R",8408,"R",4934,"R",8760,"R",374742,"R",0,"R",0,"R",519063,"R",0,"R",0,"R",0,"R",0,"R",166398,"A",,"R",0,"R",685461,"R",617542,"R",0,"R",69589,"A",,"R",0,"R",0,"R",687131
160940,"R",6743411,"R",1800916,"R",4942495,"R",6743411,"R",12797538,"R",9935527,"R",0,"R",2862011,"R",0,"R",2080484,"R",0,"R",4942495,"R",4696230,"R",59058,"R",643061,"R",36682,"R",5435031,"R",5435030,"R",0,"R",12412432,"R",0,"R",0,"R",0,"R",0,"R",365275,"R",19830,"R",1,"R",12797538,"R",3274928,"R",0,"R",6649875,"R",10724,"R",0,"R",0,"R",9935527
160995,"R",1905061,"R",913712,"R",991349,"R",1905061,"R",3031080,"R",2473203,"R",0,"R",557877,"R",-329351,"R",762823,"R",0,"R",991349,"R",1232219,"R",32904,"R",161956,"R",14615,"R",1441694,"R",0,"R",0,"R",2737893,"R",0,"R",0,"R",0,"R",7043,"R",0,"R",263339,"R",22805,"R",3031080,"R",643171,"R",0,"R",1582599,"R",201184,"R",14615,"R",31634,"R",2473203
161493,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1638644,"R",24000,"R",117915,"R",14905,"R",1795464,"Z",0,"Z",0,"R",3509005,"R",0,"Z",0,"Z",0,"Z",0,"R",257906,"A",,"R",562507,"R",4329418,"R",3002460,"Z",0,"R",348938,"A",,"Z",0,"R",978020,"R",4329418
161527,"A",,"A",,"A",,"A",,"R",5439057,"R",5345569,"A",,"A",,"A",,"A",,"A",,"A",,"R",950765,"Z",0,"R",124265,"R",65497,"R",1140527,"Z",0,"Z",0,"R",4829814,"R",27897,"Z",0,"Z",0,"Z",0,"R",581345,"A",,"R",1,"R",5439057,"R",4550780,"Z",0,"R",548010,"A",,"Z",0,"R",246779,"R",5345569
161615,"A",,"A",,"A",,"A",,"R",457789,"R",526300,"A",,"A",,"A",,"A",,"A",,"A",,"R",167521,"Z",0,"Z",0,"Z",0,"R",167521,"Z",0,"Z",0,"R",457789,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",457789,"R",149036,"Z",0,"R",25000,"A",,"Z",0,"R",352264,"R",526300
161651,"A",,"A",,"A",,"A",,"R",448418,"R",348481,"A",,"A",,"A",,"A",,"A",,"A",,"R",153938,"R",114,"Z",0,"Z",0,"R",154052,"R",0,"Z",0,"R",294366,"R",154052,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",448418,"R",140669,"Z",0,"R",207812,"A",,"Z",0,"R",0,"R",348481
161776,"R",5825745,"R",917115,"R",4908630,"R",5825745,"R",7842071,"R",6352471,"R",0,"R",1489600,"R",0,"R",3419030,"R",0,"R",4908630,"R",2272221,"R",134800,"R",15752,"R",2000,"R",2424773,"R",2424772,"R",0,"R",7704683,"R",0,"R",0,"R",0,"R",0,"R",137388,"R",0,"R",0,"R",7842071,"R",1971432,"R",0,"R",4379175,"R",1864,"R",0,"R",0,"R",6352471
161800,"A",,"A",,"A",,"A",,"R",2423721,"R",2245336,"A",,"A",,"A",,"A",,"A",,"A",,"R",874672,"Z",0,"R",5500,"Z",0,"R",880172,"Z",0,"Z",0,"R",1460685,"R",874672,"R",5500,"Z",0,"R",0,"R",82864,"A",,"R",0,"R",2423721,"R",1933274,"Z",0,"R",312062,"A",,"Z",0,"R",0,"R",2245336
161855,"A",,"A",,"A",,"A",,"R",1515983,"R",1452170,"A",,"A",,"A",,"A",,"A",,"A",,"R",679270,"R",15337,"Z",0,"Z",0,"R",694607,"Z",0,"Z",0,"R",632863,"R",694607,"Z",0,"Z",0,"R",3727,"R",184786,"A",,"R",0,"R",1515983,"R",987000,"Z",0,"R",457727,"A",,"Z",0,"R",7443,"R",1452170
162335,"A",,"A",,"A",,"A",,"R",938755,"R",869889,"A",,"A",,"A",,"A",,"A",,"A",,"R",372650,"Z",0,"R",13969,"R",10000,"R",396619,"Z",0,"Z",0,"R",734136,"R",0,"R",0,"R",0,"R",1606,"R",203013,"A",,"R",0,"R",938755,"R",193643,"Z",0,"R",58154,"A",,"Z",0,"R",618092,"R",869889
162371,"A",,"A",,"A",,"A",,"R",7494230,"R",6522948,"A",,"A",,"A",,"A",,"A",,"A",,"R",2630746,"R",70291,"Z",0,"R",0,"R",2701037,"R",2701037,"R",0,"R",4775889,"R",2701037,"R",0,"R",0,"R",6145,"R",11159,"A",,"R",0,"R",7494230,"R",2687041,"R",0,"R",2293010,"A",,"R",0,"R",1542897,"R",6522948
162681,"R",19648470,"R",2083463,"R",17565007,"R",19648470,"R",16211267,"R",8741221,"R",0,"R",7470046,"R",0,"R",10094961,"R",0,"R",17565007,"R",3668804,"R",54000,"R",688995,"R",15103,"R",4426902,"R",4426902,"R",0,"R",15312342,"R",0,"R",0,"R",0,"R",0,"R",782941,"R",115984,"R",0,"R",16211267,"R",2876772,"R",0,"R",5838446,"R",26003,"R",0,"R",0,"R",8741221
162830,"A",,"A",,"A",,"A",,"R",394443,"R",389132,"A",,"A",,"A",,"A",,"A",,"A",,"R",143533,"R",0,"R",3000,"R",0,"R",146533,"R",0,"R",0,"R",305597,"R",0,"R",0,"R",0,"R",0,"R",88846,"A",,"R",0,"R",394443,"R",373310,"R",0,"R",0,"A",,"R",0,"R",15822,"R",389132
162982,"A",,"A",,"A",,"A",,"R",3673707,"R",3576213,"A",,"A",,"A",,"A",,"A",,"A",,"R",85725,"R",0,"R",0,"R",13000,"R",98725,"R",0,"R",0,"R",3668231,"R",0,"R",0,"R",0,"R",5476,"R",0,"A",,"R",0,"R",3673707,"R",1511370,"R",0,"R",2064843,"A",,"R",0,"R",0,"R",3576213
163028,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5214605,"R",72679,"R",3000,"Z",0,"R",5290284,"Z",0,"Z",0,"R",17724797,"R",5284284,"R",3000,"Z",0,"Z",0,"Z",0,"Z",0,"R",3000,"R",23015081,"R",5326588,"Z",0,"R",6065214,"R",2283624,"Z",0,"R",4774727,"R",18450153
163107,"A",,"A",,"A",,"A",,"R",335481,"R",382099,"A",,"A",,"A",,"A",,"A",,"A",,"R",157548,"R",4444,"Z",0,"Z",0,"R",161992,"Z",0,"Z",0,"R",120983,"R",161992,"Z",0,"Z",0,"Z",0,"R",51930,"A",,"R",576,"R",335481,"R",192221,"Z",0,"R",185628,"A",,"Z",0,"R",4250,"R",382099
163408,"A",,"A",,"A",,"A",,"R",1407713,"R",1228308,"A",,"A",,"A",,"A",,"A",,"A",,"R",527316,"Z",0,"R",9500,"Z",0,"R",536816,"Z",0,"Z",0,"R",719202,"R",527316,"R",9500,"Z",0,"R",3885,"R",147810,"A",,"R",0,"R",1407713,"R",1174242,"Z",0,"R",54066,"A",,"Z",0,"R",0,"R",1228308
163541,"A",,"A",,"A",,"A",,"R",3375769,"R",2548217,"A",,"A",,"A",,"A",,"A",,"A",,"R",1561132,"R",0,"R",9500,"R",0,"R",1570632,"R",0,"R",0,"R",1534579,"R",1561132,"R",9500,"Z",0,"Z",0,"R",270558,"A",,"R",0,"R",3375769,"R",2319575,"Z",0,"R",228642,"A",,"Z",0,"R",0,"R",2548217
163736,"R",21369177,"R",1833277,"R",19535900,"R",21369177,"R",17351562,"R",12551220,"R",-1,"R",4800341,"R",0,"R",14735558,"R",1,"R",19535900,"R",4828148,"R",230305,"R",165034,"R",5800,"R",5229287,"R",5229286,"R",0,"R",17183084,"R",0,"R",0,"R",0,"R",0,"R",168477,"R",0,"R",1,"R",17351562,"R",4017427,"R",0,"R",8532971,"R",822,"R",0,"R",0,"R",12551220
163754,"A",,"A",,"A",,"A",,"R",1206702,"R",900778,"A",,"A",,"A",,"A",,"A",,"A",,"R",121534,"R",0,"R",6500,"R",0,"R",128034,"R",0,"R",0,"R",1076865,"R",121534,"R",6500,"R",0,"R",1803,"R",0,"A",,"R",0,"R",1206702,"R",444108,"R",0,"R",456670,"A",,"R",0,"R",0,"R",900778
163815,"A",,"A",,"A",,"A",,"R",1001431,"R",967391,"A",,"A",,"A",,"A",,"A",,"A",,"R",364192,"R",9453,"Z",0,"Z",0,"R",373645,"Z",0,"Z",0,"R",536092,"R",373645,"Z",0,"Z",0,"Z",0,"R",91694,"A",,"R",0,"R",1001431,"R",587706,"Z",0,"R",372105,"A",,"Z",0,"R",7580,"R",967391
164058,"R",12227424,"R",1212939,"R",11014485,"R",12227424,"R",11589260,"R",8466300,"R",1,"R",3122961,"R",0,"R",7891525,"R",-1,"R",11014485,"R",2394644,"R",121758,"R",174867,"R",8024,"R",2699293,"R",2669292,"R",0,"R",11383434,"R",0,"R",0,"R",0,"R",0,"R",205826,"R",0,"R",0,"R",11589260,"R",2643119,"R",0,"R",5819909,"R",3272,"R",0,"R",0,"R",8466300
164100,"A",,"A",,"A",,"A",,"R",2975352,"R",2351626,"A",,"A",,"A",,"A",,"A",,"A",,"R",4009938,"R",40350,"R",0,"R",0,"R",4050288,"Z",0,"R",0,"R",325351,"R",2076546,"R",0,"R",0,"R",0,"R",25744,"A",,"R",547711,"R",2975352,"R",609532,"R",23377,"R",609532,"A",,"R",0,"R",1109185,"R",2351626
164438,"R",3860000,"R",623000,"R",3237000,"R",3860000,"R",1758000,"R",2997000,"R",0,"R",-1239000,"R",6873000,"R",-3636000,"R",1239000,"R",3237000,"R",59254,"R",0,"R",0,"R",178556,"R",237810,"Z",0,"Z",0,"R",1758000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1758000,"R",254000,"R",0,"R",1178000,"R",1049000,"R",0,"R",516000,"R",2997000
164599,"A",,"A",,"A",,"A",,"R",1098503,"R",1008000,"A",,"A",,"A",,"A",,"A",,"A",,"R",42902,"R",0,"R",16327,"R",0,"R",59229,"R",0,"R",0,"R",894000,"R",0,"R",0,"R",0,"R",21000,"R",84500,"A",,"R",99003,"R",1098503,"R",505300,"R",0,"R",239360,"A",,"R",0,"R",263340,"R",1008000
164641,"R",5153059,"R",3333184,"R",1819875,"R",5153059,"R",15699141,"R",14797590,"R",0,"R",901551,"R",-553759,"R",1472083,"R",0,"R",1819875,"R",2749278,"R",132033,"R",155754,"R",2676392,"R",5713457,"R",0,"R",0,"R",15666202,"R",0,"R",0,"R",0,"R",15135,"R",0,"R",17804,"R",0,"R",15699141,"R",4388809,"R",0,"R",6774959,"R",3633822,"R",0,"R",0,"R",14797590
164678,"A",,"A",,"A",,"A",,"R",3413896,"R",3133175,"A",,"A",,"A",,"A",,"A",,"A",,"R",1471748,"R",20300,"R",6700,"R",0,"R",1498748,"R",0,"R",0,"R",3228830,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",185066,"R",3413896,"R",1048682,"R",0,"R",1134360,"A",,"R",0,"R",950133,"R",3133175
164845,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",888004,"R",10200,"R",14868,"R",3400,"R",916472,"Z",0,"Z",0,"R",2541117,"R",0,"Z",0,"Z",0,"Z",0,"R",205807,"A",,"R",372375,"R",3119299,"R",1939016,"Z",0,"R",191971,"A",,"Z",0,"R",0,"R",2130987
165255,"A",,"A",,"A",,"A",,"R",2614812,"R",2483820,"A",,"A",,"A",,"A",,"A",,"A",,"R",152188,"R",25708,"R",4750,"R",0,"R",182646,"R",0,"R",0,"R",1723235,"R",177896,"R",4750,"R",0,"R",0,"R",708931,"A",,"R",0,"R",2614812,"R",1075120,"R",0,"R",1408700,"A",,"R",0,"R",0,"R",2483820
165556,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3542182,"R",34668,"R",90843,"Z",0,"R",3667693,"Z",0,"Z",0,"R",6515762,"R",3576850,"R",90843,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",10183455,"R",2510976,"Z",0,"R",2248169,"A",,"Z",0,"R",3348977,"R",8108122
165635,"A",,"A",,"A",,"A",,"R",3355190,"R",2682917,"A",,"A",,"A",,"A",,"A",,"A",,"R",800325,"R",0,"R",6500,"Z",0,"R",806825,"Z",0,"Z",0,"R",3355190,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",3355190,"R",975740,"Z",0,"R",71083,"A",,"Z",0,"R",1636094,"R",2682917
165680,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",154799,"R",900,"R",7307,"R",300,"R",163306,"Z",0,"Z",0,"R",733825,"R",0,"Z",0,"Z",0,"Z",0,"R",126663,"A",,"R",99897,"R",960385,"R",1188072,"Z",0,"R",90088,"A",,"Z",0,"R",0,"R",1278160
165750,"A",,"A",,"A",,"A",,"R",1362068,"R",1127614,"A",,"A",,"A",,"A",,"A",,"A",,"R",364403,"R",26023,"R",5200,"R",0,"R",395626,"R",0,"R",0,"R",762884,"R",496459,"R",5200,"R",0,"R",5391,"R",92134,"A",,"R",0,"R",1362068,"R",626492,"R",0,"R",184509,"A",,"R",0,"R",316613,"R",1127614
166009,"A",,"A",,"A",,"A",,"R",5827224,"R",4799942,"A",,"A",,"A",,"A",,"A",,"A",,"R",109700,"R",18650,"R",1950,"Z",0,"R",130300,"Z",0,"Z",0,"R",5696924,"R",130300,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",5827224,"R",2016918,"Z",0,"R",1373495,"A",,"Z",0,"R",1409529,"R",4799942
166063,"A",,"A",,"A",,"A",,"R",523056,"R",494468,"A",,"A",,"A",,"A",,"A",,"A",,"R",142119,"R",2500,"R",0,"R",0,"R",144619,"R",0,"R",0,"R",468593,"R",0,"R",0,"R",0,"R",0,"R",54463,"A",,"R",0,"R",523056,"R",465709,"R",0,"R",0,"A",,"R",0,"R",28759,"R",494468
166276,"R",11279744,"R",819350,"R",10460394,"R",11279744,"R",2057300,"R",4548167,"R",4981734,"R",2490867,"R",0,"R",12949149,"R",-4979622,"R",10460394,"R",505710,"R",63977,"R",4350,"R",0,"R",574037,"R",4318,"R",0,"R",1817337,"R",0,"R",0,"R",0,"R",0,"R",0,"R",703,"R",239260,"R",2057300,"R",437188,"R",0,"R",4110512,"R",467,"R",0,"R",0,"R",4548167
166294,"A",,"A",,"A",,"A",,"R",482775,"R",364002,"A",,"A",,"A",,"A",,"A",,"A",,"R",184767,"R",4800,"R",36500,"R",1200,"R",227267,"Z",0,"Z",0,"R",433217,"R",0,"R",0,"R",0,"R",0,"R",49558,"A",,"R",0,"R",482775,"R",157460,"R",0,"R",206542,"A",,"R",0,"R",0,"R",364002
166319,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",185500,"R",10950,"R",2500,"R",10950,"R",209900,"R",0,"R",0,"R",290124,"R",0,"R",0,"R",0,"R",1408,"R",106953,"A",,"R",0,"R",398485,"R",161531,"Z",0,"R",151300,"A",,"R",0,"R",0,"R",312831
166328,"A",,"A",,"A",,"A",,"R",584815,"R",607020,"A",,"A",,"A",,"A",,"A",,"A",,"R",227682,"R",10567,"R",20000,"R",3586,"R",261835,"Z",0,"Z",0,"R",607265,"R",0,"R",0,"R",0,"R",0,"R",-22450,"A",,"R",0,"R",584815,"R",244482,"R",0,"R",362538,"A",,"R",0,"R",0,"R",607020
166498,"A",,"A",,"A",,"A",,"R",921999,"R",907613,"A",,"A",,"A",,"A",,"A",,"A",,"R",124513,"R",7000,"R",0,"R",0,"R",131513,"R",0,"R",0,"R",785187,"R",0,"R",0,"R",0,"R",0,"R",37384,"A",,"R",99428,"R",921999,"R",605941,"R",0,"R",0,"A",,"R",0,"R",301672,"R",907613
166586,"A",,"A",,"A",,"A",,"R",338524,"R",416850,"A",,"A",,"A",,"A",,"A",,"A",,"R",127933,"R",11994,"R",5400,"R",0,"R",145327,"R",0,"R",0,"R",290855,"R",0,"R",0,"R",0,"R",0,"R",47669,"A",,"R",0,"R",338524,"R",129534,"Z",0,"R",287316,"A",,"R",0,"R",0,"R",416850
166595,"A",,"A",,"A",,"A",,"R",634134,"R",546008,"A",,"A",,"A",,"A",,"A",,"A",,"R",146936,"R",13267,"R",5950,"R",0,"R",166153,"R",0,"R",0,"R",545569,"R",0,"R",0,"R",0,"R",0,"R",88565,"A",,"R",0,"R",634134,"R",170312,"Z",0,"R",375696,"A",,"R",0,"R",0,"R",546008
166805,"A",,"A",,"A",,"A",,"R",612268,"R",342371,"A",,"A",,"A",,"A",,"A",,"A",,"R",185149,"R",0,"R",78932,"R",0,"R",264081,"R",264081,"R",0,"R",332297,"R",185149,"R",78932,"R",0,"R",0,"R",15890,"A",,"R",0,"R",612268,"R",255831,"R",0,"R",86540,"A",,"R",0,"R",0,"R",342371
166975,"A",,"A",,"A",,"A",,"R",2836469,"R",2397965,"A",,"A",,"A",,"A",,"A",,"A",,"R",156656,"R",15054,"R",0,"R",0,"R",171710,"R",0,"R",0,"R",2390829,"R",0,"R",0,"R",0,"R",0,"R",445640,"A",,"R",0,"R",2836469,"R",1417042,"R",0,"R",980923,"A",,"R",0,"R",0,"R",2397965
167020,"A",,"A",,"A",,"A",,"R",7581374,"R",7328899,"A",,"A",,"A",,"A",,"A",,"A",,"R",2291116,"R",77407,"R",89150,"Z",0,"R",2457673,"Z",0,"Z",0,"R",7581374,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",7581374,"R",3868160,"Z",0,"R",3460739,"A",,"Z",0,"R",0,"R",7328899
167039,"A",,"A",,"A",,"A",,"R",288924,"R",239191,"A",,"A",,"A",,"A",,"A",,"A",,"R",80918,"R",9241,"R",0,"R",0,"R",90159,"R",0,"R",0,"R",178077,"R",90159,"R",0,"R",0,"R",1144,"R",19544,"A",,"R",0,"R",288924,"R",113772,"R",0,"R",86704,"A",,"R",0,"R",38715,"R",239191
167224,"A",,"A",,"A",,"A",,"R",3083864,"R",2687081,"A",,"A",,"A",,"A",,"A",,"A",,"R",162780,"R",15671,"R",16085,"R",0,"R",194536,"R",0,"R",0,"R",3042634,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",41230,"R",3083864,"R",485360,"R",0,"R",2201721,"A",,"R",0,"R",0,"R",2687081
167321,"R",25788488,"R",10613484,"R",15175004,"R",25788488,"R",45322128,"R",38851791,"R",-2883814,"R",3586523,"R",-4482651,"R",16071132,"R",0,"R",15175004,"R",2120367,"R",349033,"R",693133,"R",1787547,"R",4950080,"R",4950080,"R",0,"R",35141252,"R",2469400,"R",693133,"R",0,"R",0,"R",0,"R",7018343,"R",0,"R",45322128,"R",8796730,"R",0,"R",24841908,"R",5213153,"R",0,"R",0,"R",38851791
167543,"A",,"A",,"A",,"A",,"R",8251262,"R",7300815,"A",,"A",,"A",,"A",,"A",,"A",,"R",1994185,"R",45300,"R",372014,"R",7825,"R",2419324,"R",2419323,"R",0,"R",8242710,"R",0,"R",0,"R",0,"R",0,"R",8552,"A",,"R",0,"R",8251262,"R",2859273,"R",0,"R",4441541,"A",,"R",0,"R",1,"R",7300815
167738,"R",41999600,"R",13650214,"R",28349386,"R",41999600,"R",28909476,"R",22306527,"R",0,"R",6602949,"R",0,"R",4836300,"R",16910137,"R",28349386,"R",9604878,"R",202899,"R",228676,"R",0,"R",10036453,"R",0,"R",0,"R",18873023,"R",9807777,"R",228676,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",28909476,"R",7219156,"Z",0,"R",7892028,"Z",0,"Z",0,"R",7195343,"R",22306527
168032,"A",,"A",,"A",,"A",,"R",495297,"R",410040,"A",,"A",,"A",,"A",,"A",,"A",,"R",143419,"R",10396,"R",4500,"R",0,"R",158315,"R",0,"R",0,"R",301519,"R",153815,"R",4500,"R",0,"R",1960,"R",33503,"A",,"R",0,"R",495297,"R",227815,"R",0,"R",148635,"A",,"R",0,"R",33590,"R",410040
168519,"A",,"A",,"A",,"A",,"R",217239,"R",208402,"A",,"A",,"A",,"A",,"A",,"A",,"R",128667,"R",0,"R",0,"R",0,"R",128667,"R",0,"R",0,"R",201342,"R",0,"R",0,"R",0,"R",0,"R",15897,"A",,"R",0,"R",217239,"R",38261,"R",0,"R",170141,"A",,"R",0,"R",0,"R",208402
168555,"A",,"A",,"A",,"A",,"R",223252,"R",220331,"A",,"A",,"A",,"A",,"A",,"A",,"R",59634,"R",0,"R",0,"R",0,"R",59634,"R",0,"R",0,"R",196680,"R",0,"R",0,"R",0,"R",0,"R",26572,"A",,"R",0,"R",223252,"R",219749,"R",0,"R",0,"A",,"R",0,"R",582,"R",220331
168573,"A",,"A",,"A",,"A",,"R",5985137,"R",5019267,"A",,"A",,"A",,"A",,"A",,"A",,"R",2415600,"R",11875,"R",1437114,"R",0,"R",3864589,"R",0,"R",0,"R",5971135,"R",0,"R",0,"R",0,"R",-2320,"R",16322,"A",,"R",0,"R",5985137,"R",1317149,"R",0,"R",3702118,"A",,"R",0,"R",0,"R",5019267
168892,"A",,"A",,"A",,"A",,"R",643999,"R",630537,"A",,"A",,"A",,"A",,"A",,"A",,"R",349255,"R",0,"R",0,"R",0,"R",349255,"R",0,"R",0,"R",349255,"R",0,"R",0,"R",0,"R",837,"R",126133,"A",,"R",167774,"R",643999,"R",150061,"R",0,"R",76749,"A",,"R",0,"R",403727,"R",630537
169187,"A",,"A",,"A",,"A",,"R",3359888,"R",3339865,"A",,"A",,"A",,"A",,"A",,"A",,"R",814297,"R",13844,"R",9775,"R",7000,"R",844916,"R",844916,"R",0,"R",2524478,"R",814297,"R",9775,"R",7000,"R",4338,"R",0,"A",,"R",0,"R",3359888,"R",1388941,"R",0,"R",1950924,"A",,"R",0,"R",0,"R",3339865
169284,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2537486,"R",27000,"R",72195,"R",9000,"R",2645681,"Z",0,"Z",0,"R",4367821,"R",0,"Z",0,"Z",0,"Z",0,"R",345337,"A",,"R",634138,"R",5347296,"R",3675874,"Z",0,"R",200328,"A",,"Z",0,"R",0,"R",3876202
169503,"A",,"A",,"A",,"A",,"R",2153559,"R",2059066,"A",,"A",,"A",,"A",,"A",,"A",,"R",582105,"R",0,"R",1500,"R",0,"R",583605,"R",0,"R",0,"R",1866781,"R",0,"R",0,"R",0,"R",2746,"R",271487,"A",,"R",12545,"R",2153559,"R",390224,"R",0,"R",1668842,"A",,"R",0,"R",0,"R",2059066
169576,"A",,"A",,"A",,"A",,"R",2033122,"R",1906185,"A",,"A",,"A",,"A",,"A",,"A",,"R",806704,"R",301788,"R",219339,"R",100596,"R",1428427,"R",0,"R",0,"R",1982239,"R",0,"R",0,"R",0,"R",21926,"R",28957,"A",,"R",0,"R",2033122,"R",656746,"R",0,"R",1109711,"A",,"R",100596,"R",39132,"R",1906185
169655,"A",,"A",,"A",,"A",,"R",16299886,"R",12683432,"A",,"A",,"A",,"A",,"A",,"A",,"R",4041334,"R",110114,"R",1954635,"R",68834,"R",6174917,"R",0,"R",0,"R",15281167,"R",0,"R",0,"R",0,"R",12434,"R",881693,"A",,"R",124592,"R",16299886,"R",5560809,"R",0,"R",7122623,"A",,"R",0,"R",0,"R",12683432
169761,"A",,"A",,"A",,"A",,"R",18789364,"R",14393717,"A",,"A",,"A",,"A",,"A",,"A",,"R",6056099,"R",1368384,"R",27852,"R",477761,"R",7930096,"R",0,"R",0,"R",11319343,"R",7424483,"R",27852,"R",16981,"R",705,"R",0,"A",,"R",0,"R",18789364,"R",3689368,"R",0,"R",8026204,"A",,"R",0,"R",2678145,"R",14393717
169947,"A",,"A",,"A",,"A",,"R",344566,"R",392057,"A",,"A",,"A",,"A",,"A",,"A",,"R",245637,"R",0,"R",13861,"R",0,"R",259498,"R",0,"R",0,"R",190509,"R",0,"R",0,"R",0,"R",0,"R",154057,"A",,"R",0,"R",344566,"R",92609,"R",0,"R",65964,"A",,"R",0,"R",233484,"R",392057
170046,"A",,"A",,"A",,"A",,"R",14392404,"R",9417186,"A",,"A",,"A",,"A",,"A",,"A",,"R",3964546,"R",149456,"R",0,"Z",0,"R",4114002,"Z",0,"Z",0,"R",14392404,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",14392404,"R",5707783,"Z",0,"R",3709403,"A",,"Z",0,"R",0,"R",9417186
